Cycle,Predator Population,Prey Population
1,6,8
2,6,10
3,6,13
4,6,15
5,6,15
6,6,15
7,6,17
8,6,19
9,6,19
10,6,19
11,6,19
12,6,19
13,6,19
14,6,20
15,6,20
16,6,20
17,6,20
18,6,20
19,6,22
20,6,24
21,7,23
22,7,24
23,7,24
24,7,24
25,7,24
26,7,24
27,7,24
28,7,24
29,7,24
30,8,23
31,8,22
32,8,21
33,8,21
34,8,21
35,6,22
36,7,20
37,7,21
38,7,22
39,8,22
40,10,20
41,10,20
42,11,19
43,11,19
44,12,18
45,12,17
46,13,16
47,14,15
48,14,16
49,15,14
50,15,13
51,16,11
52,17,10
53,18,9
54,18,9
55,18,9
56,17,9
57,17,9
58,17,11
59,17,11
60,17,11
61,18,9
62,18,8
63,18,6
64,18,6
65,18,6
66,18,5
67,18,4
68,18,4
69,18,6
70,18,5
71,17,4
72,17,5
73,17,5
74,17,5
75,17,5
76,18,5
77,18,5
78,18,5
79,18,4
80,18,4
81,17,4
82,16,4
83,16,4
84,15,4
85,16,3
86,16,3
87,15,3
88,14,3
89,14,3
90,14,3
91,14,3
92,14,2
93,15,0
94,6,8
