Cycle,Predator Population,Prey Population
1,6,8
2,6,10
3,6,11
4,6,12
5,6,14
6,6,13
7,6,13
8,6,14
9,6,16
10,6,16
11,6,16
12,7,14
13,7,14
14,7,15
15,7,14
16,7,14
17,7,14
18,7,14
19,7,13
20,7,13
21,7,13
22,7,14
23,7,15
24,8,15
25,9,15
26,9,15
27,9,16
28,9,15
29,9,16
30,9,14
31,9,14
32,9,14
33,9,14
34,9,14
35,8,15
36,8,15
37,8,17
38,9,16
39,9,16
40,9,17
41,10,16
42,11,15
43,11,16
44,11,17
45,11,17
46,13,16
47,13,18
48,13,18
49,13,17
50,13,16
51,13,14
52,15,12
53,15,12
54,15,13
55,15,14
56,16,13
57,17,13
58,17,14
59,17,14
60,17,14
61,17,13
62,17,13
63,17,13
64,17,13
65,17,13
66,17,14
67,17,13
68,16,12
69,16,13
70,16,14
71,16,14
72,16,14
73,16,15
74,16,15
75,16,15
76,16,11
77,16,8
78,16,8
79,16,9
80,16,9
81,17,8
82,17,8
83,17,7
84,17,7
85,17,8
86,17,8
87,16,8
88,17,7
89,17,7
90,17,7
91,17,7
92,17,7
93,17,7
94,17,7
95,17,7
96,17,7
97,17,7
98,17,6
99,16,6
100,16,6
101,16,6
102,16,6
103,16,6
104,16,7
105,16,7
106,16,7
107,16,7
108,16,7
109,16,7
110,16,8
111,15,8
112,13,8
113,12,9
114,12,9
115,12,9
116,9,10
117,9,10
118,9,10
119,9,9
120,9,9
121,9,10
122,9,10
123,7,10
124,6,9
125,6,11
126,6,13
127,6,13
128,6,14
129,6,13
130,7,12
131,7,12
132,8,11
133,8,11
134,8,12
135,10,10
136,10,10
137,10,10
138,10,11
139,10,11
140,10,11
141,11,11
142,11,12
143,12,10
144,12,10
145,12,10
146,12,9
147,12,9
148,12,10
149,12,11
150,12,11
151,12,12
152,12,11
153,12,12
154,12,11
155,12,11
156,12,11
157,12,11
158,12,11
159,12,11
160,12,9
161,12,9
162,12,8
163,12,8
164,13,7
165,13,7
166,13,7
167,13,7
168,13,8
169,13,8
170,11,8
171,11,8
172,11,8
173,11,8
174,11,9
175,11,9
176,10,9
177,10,9
178,9,9
179,9,9
180,9,10
181,9,10
182,9,10
183,8,9
184,8,9
185,8,9
186,8,9
187,8,10
188,8,11
189,8,11
190,6,11
191,6,11
192,7,11
193,7,12
194,7,11
195,7,11
196,7,11
197,7,11
198,7,11
199,7,12
200,7,12
201,7,13
202,7,14
203,7,13
204,7,13
205,7,13
206,7,13
207,6,13
208,6,13
209,6,14
210,6,15
211,7,14
212,7,14
213,7,14
214,7,16
215,7,16
216,8,15
217,8,15
218,9,15
219,9,15
220,8,15
221,8,14
222,8,14
223,8,14
224,8,14
225,8,13
226,8,15
227,7,15
228,7,17
229,7,18
230,7,18
231,7,16
232,7,18
233,7,18
234,7,18
235,8,16
236,8,16
237,8,16
238,8,16
239,8,18
240,8,17
241,8,17
242,9,14
243,10,13
244,10,13
245,10,13
246,10,13
247,10,13
248,10,13
249,10,13
250,10,14
251,10,14
252,10,14
253,13,11
254,13,11
255,13,11
256,13,12
257,13,11
258,13,11
259,14,10
260,14,9
261,14,10
262,14,10
263,14,10
264,14,11
265,14,11
266,14,9
267,14,9
268,14,8
269,14,8
270,14,8
271,14,8
272,14,8
273,14,8
274,13,9
275,13,8
276,13,7
277,13,7
278,13,7
279,13,8
280,13,8
281,13,8
282,13,9
283,14,8
284,14,9
285,14,10
286,14,9
287,14,8
288,12,8
289,12,7
290,12,7
291,12,7
292,12,7
293,12,7
294,11,6
295,11,6
296,11,7
297,11,7
298,11,7
299,12,6
300,12,5
301,13,4
302,13,4
303,13,4
304,13,4
305,13,4
306,12,5
307,12,5
308,12,6
309,11,6
310,11,8
311,11,6
312,11,6
313,11,5
314,11,6
315,11,6
316,11,7
317,11,7
318,11,6
319,11,6
320,11,7
321,11,7
322,11,7
323,11,7
324,11,9
325,11,9
326,11,9
327,11,9
328,10,9
329,10,8
330,10,8
331,10,8
332,10,8
333,10,8
334,10,8
335,10,9
336,10,8
337,9,7
338,9,7
339,9,7
340,9,6
341,10,4
342,10,4
343,11,3
344,11,3
345,11,3
346,11,3
347,11,3
348,11,3
349,11,3
350,11,3
351,11,3
352,11,3
353,10,3
354,10,3
355,10,3
356,10,3
357,10,3
358,10,3
359,10,3
360,10,3
361,10,3
362,10,3
363,10,3
364,10,3
365,9,3
366,8,3
367,8,3
368,8,3
369,8,3
370,8,3
371,7,3
372,7,3
373,7,3
374,7,3
375,7,3
376,6,3
377,6,3
378,5,3
379,5,3
380,5,3
381,5,3
382,5,3
383,5,3
384,5,3
385,5,3
386,5,3
387,5,3
388,5,3
389,5,3
390,5,3
391,5,3
392,5,3
393,5,3
394,5,3
395,5,3
396,5,3
397,5,3
398,5,3
399,5,3
400,5,3
401,3,3
402,2,3
403,2,3
404,2,3
405,1,3
406,1,3
407,1,3
408,1,3
409,1,3
410,1,3
411,1,3
412,1,3
413,0,3
414,6,8
