Cycle,Predator Population,Prey Population
1,6,8
2,6,11
3,6,12
4,6,13
5,6,15
6,6,16
7,6,15
8,7,14
9,7,15
10,7,17
11,8,15
12,10,14
13,10,15
14,10,15
15,10,14
16,10,12
17,10,12
18,10,13
19,11,12
20,12,12
21,12,13
22,12,13
23,12,12
24,12,12
25,12,12
26,12,13
27,12,12
28,13,10
29,14,10
30,15,9
31,15,10
32,15,11
33,15,12
34,15,11
35,14,11
36,14,11
37,14,11
38,14,12
39,14,12
40,14,11
41,15,10
42,16,10
43,15,11
44,15,11
45,15,10
46,15,11
47,14,11
48,15,9
49,15,9
50,15,10
51,15,12
52,15,12
53,15,13
54,15,14
55,15,13
56,16,13
57,16,11
58,17,9
59,17,10
60,17,10
61,17,10
62,17,10
63,17,10
64,16,10
65,17,9
66,17,10
67,17,9
68,17,8
69,18,8
70,18,8
71,18,8
72,18,8
73,18,8
74,18,8
75,18,8
76,17,9
77,16,9
78,16,8
79,16,7
80,16,8
81,16,8
82,16,8
83,15,8
84,15,9
85,15,9
86,15,8
87,15,7
88,13,7
89,13,7
90,14,7
91,14,7
92,14,7
93,13,7
94,13,7
95,13,8
96,13,8
97,13,7
98,12,9
99,12,8
100,12,7
101,12,7
102,12,6
103,12,6
104,12,7
105,13,5
106,13,5
107,13,5
108,13,6
109,12,6
110,12,7
111,12,7
112,12,7
113,12,7
114,12,7
115,11,9
116,10,8
117,10,8
118,11,8
119,11,7
120,11,7
121,11,7
122,11,7
123,12,6
124,12,5
125,12,6
126,12,6
127,12,6
128,12,6
129,10,6
130,10,6
131,10,5
132,10,5
133,10,5
134,10,5
135,10,5
136,10,4
137,10,4
138,10,4
139,9,4
140,8,4
141,8,4
142,8,4
143,8,5
144,8,5
145,8,6
146,8,7
147,8,6
148,8,5
149,8,7
150,9,7
151,9,7
152,9,6
153,9,8
154,9,7
155,9,8
156,9,8
157,9,9
158,9,8
159,9,10
160,9,9
161,9,9
162,9,9
163,9,9
164,9,7
165,9,7
166,10,6
167,10,6
168,10,6
169,10,6
170,10,7
171,10,7
172,10,7
173,10,7
174,10,6
175,10,7
176,10,8
177,10,8
178,10,8
179,10,8
180,10,9
181,10,9
182,11,7
183,12,6
184,11,5
185,10,5
186,10,4
187,10,4
188,10,4
189,10,4
190,10,5
191,10,4
192,10,4
193,10,5
194,10,5
195,10,5
196,10,5
197,10,5
198,10,5
199,10,5
200,10,5
201,10,4
202,10,4
203,10,4
204,10,4
205,10,3
206,10,3
207,10,3
208,10,4
209,10,3
210,10,3
211,10,3
212,10,3
213,10,3
214,10,3
215,10,3
216,10,3
217,9,3
218,9,3
219,9,3
220,9,3
221,9,3
222,9,3
223,8,4
224,8,4
225,8,4
226,8,4
227,8,5
228,8,4
229,8,4
230,8,4
231,8,3
232,8,3
233,7,3
234,7,3
235,7,3
236,6,3
237,5,3
238,5,4
239,5,4
240,5,4
241,5,4
242,5,5
243,5,5
244,5,6
245,5,6
246,5,6
247,5,6
248,5,7
249,5,7
250,5,7
251,4,8
252,4,8
253,4,10
254,3,10
255,3,11
256,3,12
257,3,12
258,3,13
259,3,14
260,4,14
261,4,13
262,4,14
263,4,15
264,4,15
265,4,16
266,4,16
267,4,19
268,4,19
269,5,18
270,5,19
271,5,19
272,6,20
273,6,21
274,6,23
275,6,23
