Cycle,Predator Population,Prey Population
1,6,8
2,6,9
3,6,11
4,6,11
5,6,11
6,6,12
7,6,13
8,6,14
9,6,15
10,6,16
11,6,16
12,6,18
13,7,17
14,7,16
15,8,15
16,9,13
17,9,13
18,9,12
19,10,11
20,10,11
21,10,11
22,11,11
23,11,11
24,11,11
25,11,11
26,12,10
27,12,11
28,12,9
29,12,9
30,12,9
31,12,9
32,12,9
33,12,9
34,12,8
35,11,8
36,11,8
37,11,8
38,11,10
39,11,11
40,11,11
41,11,10
42,11,11
43,11,12
44,11,12
45,11,13
46,11,15
47,11,13
48,10,13
49,10,12
50,10,12
51,10,13
52,10,13
53,10,13
54,10,13
55,10,13
56,11,11
57,11,11
58,11,11
59,11,11
60,11,11
61,11,11
62,11,11
63,11,12
64,11,12
65,11,12
66,11,12
67,10,12
68,10,12
69,10,11
70,10,11
71,10,11
72,10,11
73,9,12
74,9,12
75,9,13
76,9,13
77,9,13
78,9,14
79,9,15
80,9,16
81,9,17
82,9,18
83,9,17
84,9,16
85,9,15
86,9,15
87,9,16
88,9,15
89,9,16
90,9,17
91,9,16
92,9,16
93,9,17
94,9,17
95,9,18
96,9,18
97,9,18
98,9,18
99,9,18
100,9,17
101,9,17
102,9,17
103,9,18
104,9,19
105,9,20
106,9,21
107,9,22
108,9,23
109,9,24
110,9,24
111,9,23
112,9,22
113,10,21
114,10,21
115,10,21
116,10,21
117,9,19
118,10,18
119,10,18
120,10,17
121,10,17
122,10,17
123,10,17
124,11,16
125,11,19
126,11,18
127,11,18
128,12,17
129,13,17
130,13,18
131,13,18
132,13,19
133,13,19
134,14,19
135,14,19
136,15,18
137,15,17
138,15,16
139,16,15
140,16,16
141,16,15
142,16,18
143,16,18
144,17,17
145,17,18
146,17,17
147,18,16
148,17,17
149,18,16
150,18,14
151,18,14
152,18,13
153,18,12
154,17,13
155,18,12
156,18,12
157,18,11
158,18,11
159,18,10
160,18,10
161,18,9
162,18,9
163,17,9
164,17,9
165,17,8
166,17,8
167,17,8
168,17,8
169,16,8
170,16,8
171,15,8
172,15,8
173,15,8
174,15,8
175,15,7
176,15,7
177,15,7
178,15,7
179,14,7
180,14,7
181,14,6
182,13,6
183,13,5
184,12,4
185,12,4
186,12,4
187,12,4
188,12,4
189,12,4
190,11,4
191,11,4
192,11,4
193,11,3
194,11,3
195,11,3
196,11,3
197,11,3
198,11,3
199,10,3
200,10,3
201,10,3
202,10,3
203,10,3
204,10,3
205,10,3
206,10,3
207,10,3
208,10,3
209,9,3
210,7,3
211,7,3
212,7,3
213,7,3
214,5,3
215,5,3
216,5,3
217,5,3
218,4,3
219,4,3
220,4,3
221,4,3
222,4,3
223,4,3
224,4,3
225,4,3
226,3,3
227,3,3
228,3,3
229,3,3
230,3,3
231,3,3
232,3,3
233,3,3
234,3,3
235,3,3
236,3,3
237,2,3
238,2,3
239,2,3
240,2,3
241,2,3
242,2,2
243,2,2
244,2,1
245,2,1
246,1,1
247,1,1
248,1,1
249,1,1
250,1,1
251,1,1
252,1,1
253,1,1
254,1,1
255,0,1
256,6,8
