Cycle,Predator Population,Prey Population
1,6,7
2,6,11
3,6,11
4,6,13
5,6,15
6,7,14
7,7,15
8,7,15
9,8,13
10,8,13
11,8,13
12,8,12
13,9,11
14,10,10
15,10,9
16,10,9
17,11,8
18,11,8
19,11,7
20,11,4
21,12,3
22,12,4
23,12,4
24,13,3
25,13,3
26,13,5
27,13,4
28,13,3
29,13,3
30,14,3
31,15,2
32,15,2
33,15,2
34,15,2
35,14,2
36,14,1
37,14,1
38,14,1
39,14,1
40,14,1
41,14,1
42,14,1
43,14,1
44,14,1
45,14,1
46,14,1
47,14,1
48,13,1
49,13,1
50,13,1
51,13,1
52,12,1
53,12,1
54,12,1
55,12,1
56,12,1
57,12,1
58,12,1
59,12,1
60,12,1
61,12,1
62,12,1
63,12,1
64,12,1
65,11,1
66,9,1
67,9,1
68,9,1
69,9,1
70,9,1
71,9,1
72,8,1
73,8,1
74,8,1
75,8,1
76,7,1
77,7,1
78,6,1
79,6,1
80,6,1
81,5,1
82,5,1
83,4,1
84,3,1
85,2,1
86,2,1
87,2,1
88,1,1
89,0,1
90,6,8
