Cycle,Predator Population,Prey Population
1,6,8
2,6,9
3,6,12
4,6,12
5,6,15
6,6,15
7,6,17
8,6,17
9,6,17
10,6,17
11,6,17
12,6,17
13,6,18
14,6,19
15,6,19
16,6,19
17,6,19
18,6,19
19,6,19
20,6,20
21,6,20
22,6,20
23,6,20
24,7,20
25,7,21
26,7,21
27,7,21
28,7,20
29,7,18
30,7,18
31,7,17
32,7,19
33,7,19
34,7,20
35,5,22
36,5,22
37,5,22
38,5,23
39,5,23
40,5,24
41,5,24
42,5,24
43,5,24
44,6,23
45,6,24
46,6,24
47,6,24
48,6,24
49,6,24
50,6,24
51,6,24
52,6,24
53,7,23
54,7,23
55,7,23
56,7,24
57,7,24
58,7,24
59,7,24
60,7,24
61,7,24
62,7,24
63,7,23
64,8,23
65,8,23
66,8,23
67,8,24
68,7,24
69,8,23
70,8,23
71,8,24
72,8,24
73,8,24
74,9,23
75,9,23
76,10,22
77,10,22
78,10,24
79,9,24
80,9,24
81,9,24
82,9,23
83,9,23
84,9,23
85,9,23
86,9,24
87,9,24
88,8,24
89,8,24
90,8,24
91,8,24
92,8,24
93,9,24
94,9,24
95,9,24
96,10,24
97,11,23
98,11,22
99,11,22
100,12,21
101,12,21
102,12,21
103,12,19
104,12,20
105,12,21
106,12,21
107,12,21
108,12,22
109,12,23
110,12,22
111,12,22
112,12,20
113,12,19
114,13,18
115,14,17
116,14,17
117,14,18
118,14,19
119,14,19
120,14,19
121,14,18
122,15,18
123,16,18
124,16,19
125,17,17
126,17,16
127,17,15
128,18,12
129,18,13
130,18,12
131,18,12
132,18,12
133,18,12
134,18,12
135,18,12
136,18,12
137,18,11
138,18,11
139,18,11
140,18,11
141,18,11
142,18,11
143,18,11
144,18,11
145,18,11
146,18,11
147,18,11
148,18,11
149,18,11
150,18,12
151,18,13
152,18,14
153,17,14
154,17,15
155,17,16
156,18,13
157,17,13
158,16,12
159,16,12
160,16,10
161,16,10
162,17,9
163,15,9
164,15,9
165,15,9
166,15,9
167,15,9
168,16,8
169,16,10
170,16,11
171,16,9
172,16,9
173,16,8
174,16,8
175,16,8
176,16,9
177,16,8
178,16,8
179,16,7
180,16,7
181,16,7
182,16,7
183,16,7
184,16,7
185,16,7
186,15,7
187,15,7
188,15,7
189,15,8
190,15,8
191,14,7
192,14,7
193,14,6
194,14,5
195,14,5
196,14,5
197,13,5
198,13,5
199,13,5
200,13,5
201,13,5
202,13,5
203,12,5
204,12,5
205,12,5
206,12,6
207,11,5
208,11,5
209,10,5
210,10,5
211,10,5
212,9,5
213,9,5
214,9,5
215,9,5
216,9,5
217,9,4
218,8,4
219,8,4
220,8,4
221,8,4
222,7,4
223,7,4
224,7,4
225,7,4
226,7,4
227,7,4
228,6,4
229,6,4
230,6,4
231,6,4
232,6,3
233,6,3
234,5,3
235,5,3
236,5,3
237,4,3
238,4,3
239,4,3
240,4,3
241,4,3
242,4,2
243,3,2
244,3,2
245,3,3
246,3,4
247,3,4
248,3,4
249,3,6
250,3,6
251,3,8
252,3,8
253,3,9
254,3,10
255,3,10
256,2,11
257,2,12
258,2,14
259,2,14
260,2,15
261,2,16
262,2,18
263,2,17
264,2,17
265,2,17
266,2,18
267,2,19
268,3,18
269,3,18
270,3,18
271,3,18
272,3,17
273,3,17
274,3,18
275,3,20
276,3,21
277,3,23
278,3,23
279,3,24
280,3,24
281,3,24
282,3,23
283,4,22
284,4,23
285,4,22
286,4,23
287,4,23
288,4,23
289,4,24
290,5,24
291,5,24
292,5,23
293,5,24
294,5,24
295,5,24
296,5,24
297,5,24
298,5,24
299,5,24
300,5,24
301,5,24
302,5,24
303,6,23
304,6,23
305,6,24
306,6,24
307,6,24
308,7,23
309,8,22
310,8,22
311,8,22
312,8,24
313,8,24
314,8,24
315,8,24
316,9,24
317,9,24
318,9,24
319,9,24
320,10,24
321,10,24
322,11,24
323,11,24
324,12,23
325,13,22
326,13,20
327,13,20
328,14,20
329,15,20
330,16,18
331,16,16
332,17,16
333,17,15
334,17,16
335,17,15
336,17,15
337,18,14
338,18,14
339,18,15
340,18,14
341,18,15
342,18,14
343,18,15
344,18,15
345,18,13
346,18,11
347,18,11
348,18,11
349,18,11
350,18,11
351,18,11
352,18,11
353,18,11
354,18,11
355,18,11
356,18,10
357,17,10
358,18,9
359,18,8
360,18,6
361,18,5
362,18,5
363,17,5
364,17,5
365,17,5
366,18,4
367,17,4
368,17,4
369,17,4
370,17,4
371,17,4
372,17,4
373,17,4
374,17,5
375,17,5
376,17,3
377,17,3
378,17,3
379,17,3
380,17,3
381,16,3
382,15,3
383,15,3
384,15,3
385,14,3
386,14,3
387,13,3
388,13,3
389,13,3
390,13,3
391,13,3
392,13,3
393,12,3
394,11,3
395,11,3
396,10,3
397,10,3
398,8,2
399,8,2
400,8,2
401,7,2
402,7,2
403,7,2
404,7,3
405,7,3
406,7,3
407,7,3
408,7,4
409,7,4
410,7,4
411,7,4
412,7,4
413,7,4
414,7,4
415,7,4
416,7,5
417,7,5
418,7,7
419,7,7
420,7,8
421,7,9
422,7,10
423,7,10
424,7,11
425,7,13
426,7,11
427,7,11
428,7,11
429,7,11
430,7,12
431,8,11
432,7,11
433,7,11
434,7,11
435,7,12
436,7,12
437,7,11
438,7,11
439,7,11
440,7,11
441,6,11
442,6,11
443,6,11
444,6,11
445,6,11
446,6,12
447,6,13
448,6,13
449,6,15
450,6,15
451,6,16
452,6,16
453,6,16
454,6,16
455,6,17
456,6,19
457,6,19
458,6,20
459,6,21
460,6,21
461,7,21
462,7,18
463,7,18
464,7,17
465,7,18
466,6,17
467,6,18
468,6,18
469,6,18
470,6,18
471,6,18
472,6,18
473,6,18
474,6,18
475,8,16
476,8,16
477,8,16
478,8,16
479,8,16
480,8,16
481,8,17
482,8,17
483,8,17
484,8,17
485,8,19
486,8,20
487,8,20
488,8,22
489,8,23
490,8,24
491,8,24
492,8,24
493,8,24
494,9,22
495,9,23
496,11,20
497,11,20
498,11,20
499,11,21
500,11,20
501,11,20
502,11,18
503,12,17
504,13,16
505,13,15
506,13,14
507,13,13
508,13,13
509,13,15
510,15,10
511,15,11
512,15,11
513,15,11
514,15,10
515,15,10
516,15,12
517,15,12
518,15,13
519,15,13
520,15,15
521,16,13
522,16,13
523,16,12
524,16,12
525,16,12
526,16,11
527,16,11
528,16,12
529,16,11
530,16,10
531,16,10
532,16,10
533,16,10
534,16,10
535,16,10
536,16,10
537,16,10
538,15,10
539,15,10
540,15,9
541,15,8
542,16,7
543,16,6
544,16,5
545,15,6
546,16,5
547,16,6
548,16,7
549,17,6
550,17,6
551,17,6
552,17,6
553,17,5
554,17,6
555,17,6
556,16,6
557,16,6
558,17,4
559,17,4
560,17,4
561,16,3
562,16,3
563,16,3
564,16,3
565,16,3
566,16,4
567,16,4
568,16,3
569,16,3
570,16,4
571,15,4
572,15,4
573,15,4
574,15,4
575,15,4
576,14,5
577,13,5
578,13,5
579,13,6
580,13,6
581,13,7
582,13,7
583,13,7
584,10,7
585,10,8
586,10,8
587,11,6
588,10,5
589,10,5
590,11,4
591,11,4
592,11,5
593,10,5
594,10,5
595,10,5
596,10,5
597,10,8
598,10,9
599,10,9
600,10,8
601,10,10
602,10,9
603,10,10
604,10,10
605,10,10
606,11,8
607,11,8
608,10,8
609,10,8
610,10,7
611,10,7
612,10,7
613,10,6
614,11,4
615,11,4
616,11,4
617,11,4
618,11,4
619,11,3
620,11,3
621,11,5
622,11,5
623,11,5
624,11,5
625,10,5
626,9,4
627,9,4
628,9,4
629,9,4
630,9,4
631,9,4
632,9,4
633,9,4
634,9,4
635,9,4
636,9,4
637,9,4
638,8,4
639,8,5
640,8,5
641,7,5
642,7,6
643,7,7
644,7,8
645,7,10
646,7,11
647,7,12
648,7,10
649,7,11
650,7,11
651,7,13
652,7,13
653,7,13
654,6,13
655,6,17
656,6,16
657,6,16
658,6,16
659,6,16
660,6,17
661,6,16
662,7,15
663,7,16
664,7,16
665,7,15
666,8,15
667,8,14
668,8,14
669,8,12
670,10,10
671,13,7
672,15,6
673,16,5
674,16,6
675,16,6
676,16,7
677,16,7
678,16,7
679,16,8
680,16,9
681,16,10
682,16,10
683,16,11
684,16,10
685,16,9
686,16,9
687,17,9
688,17,8
689,17,8
690,18,7
691,18,5
692,18,6
693,18,6
694,18,6
695,17,5
696,17,5
697,17,5
698,17,5
699,17,5
700,17,5
701,18,5
702,18,5
703,18,5
704,18,6
705,17,4
706,15,4
707,14,5
708,14,5
709,14,5
710,14,5
711,14,5
712,14,5
713,14,5
714,14,4
715,13,4
716,13,5
717,13,5
718,13,5
719,13,6
720,14,5
721,15,4
722,15,3
723,16,2
724,16,2
725,16,2
726,16,2
727,16,2
728,16,2
729,16,2
730,15,2
731,14,2
732,14,2
733,14,2
734,14,2
735,14,2
736,13,2
737,13,2
738,13,2
739,13,2
740,12,2
741,11,2
742,10,2
743,10,2
744,10,2
745,9,2
746,9,2
747,9,2
748,9,2
749,9,2
750,9,2
751,9,2
752,9,2
753,9,2
754,9,2
755,7,2
756,6,2
757,6,2
758,5,2
759,5,2
760,5,2
761,5,2
762,4,2
763,4,2
764,4,2
765,4,2
766,4,2
767,4,2
768,4,2
769,4,2
770,4,2
771,4,2
772,3,2
773,3,2
774,3,2
775,3,2
776,3,2
777,3,2
778,3,2
779,2,2
780,2,2
781,1,1
782,1,1
783,1,1
784,1,1
785,1,1
786,1,1
787,0,1
788,6,8
