Cycle,Predator Population,Prey Population
1,6,8
2,6,10
3,7,9
4,7,11
5,7,12
6,7,11
7,7,11
8,7,12
9,7,12
10,7,13
11,7,13
12,7,12
13,7,12
14,7,11
15,7,11
16,9,9
17,9,9
18,9,9
19,9,9
20,9,10
21,9,11
22,9,11
23,9,13
24,9,14
25,10,14
26,11,13
27,13,11
28,13,11
29,13,11
30,13,12
31,14,12
32,14,11
33,14,10
34,15,10
35,16,8
36,16,8
37,16,7
38,16,7
39,16,6
40,16,5
41,16,5
42,16,5
43,16,6
44,16,6
45,16,6
46,16,6
47,16,6
48,16,7
49,16,7
50,16,7
51,15,7
52,15,8
53,15,9
54,15,9
55,15,9
56,15,7
57,15,8
58,16,7
59,16,8
60,15,9
61,14,9
62,14,9
63,14,8
64,14,8
65,13,9
66,13,9
67,13,9
68,13,10
69,14,8
70,12,8
71,12,8
72,12,9
73,12,9
74,12,11
75,12,11
76,12,11
77,12,11
78,12,11
79,12,12
80,11,11
81,11,11
82,10,12
83,10,12
84,10,13
85,9,15
86,8,16
87,9,15
88,9,15
89,9,14
90,9,14
91,9,16
92,9,15
93,9,14
94,9,14
95,10,13
96,10,12
97,10,13
98,10,13
99,10,14
100,10,16
101,9,16
102,9,16
103,9,15
104,9,15
105,10,14
106,10,12
107,10,11
108,10,11
109,10,12
110,10,12
111,11,10
112,11,9
113,11,9
114,12,9
115,12,9
116,12,9
117,12,8
118,12,8
119,12,9
120,12,8
121,12,8
122,12,8
123,12,9
124,12,9
125,12,11
126,12,10
127,12,10
128,12,9
129,12,7
130,12,7
131,12,9
132,12,10
133,12,10
134,12,9
135,12,9
136,13,8
137,14,7
138,14,7
139,14,7
140,14,7
141,14,7
142,14,7
143,14,7
144,14,8
145,14,8
146,14,9
147,14,9
148,14,9
149,13,10
150,13,10
151,13,10
152,13,12
153,13,12
154,13,12
155,13,11
156,12,12
157,12,12
158,12,12
159,12,12
160,12,13
161,13,11
162,14,10
163,13,10
164,14,8
165,14,7
166,14,7
167,14,7
168,16,5
169,16,5
170,16,4
171,15,4
172,14,4
173,14,4
174,14,4
175,14,4
176,14,4
177,13,4
178,13,4
179,13,4
180,13,4
181,14,3
182,14,3
183,14,3
184,14,3
185,14,3
186,14,3
187,14,3
188,14,3
189,14,3
190,14,3
191,14,3
192,14,3
193,13,3
194,13,3
195,13,2
196,12,2
197,11,2
198,11,2
199,11,2
200,11,2
201,11,2
202,11,2
203,8,2
204,8,2
205,8,2
206,8,2
207,8,2
208,8,2
209,8,2
210,8,2
211,7,2
212,7,2
213,6,2
214,6,2
215,6,2
216,5,2
217,4,2
218,4,2
219,4,2
220,4,2
221,4,2
222,4,2
223,4,2
224,4,2
225,3,2
226,3,2
227,3,2
228,3,2
229,2,2
230,2,2
231,2,2
232,1,2
233,1,2
234,1,2
235,1,2
236,0,2
237,6,8
