Cycle,Predator Population,Prey Population
1,6,8
2,6,9
3,6,11
4,6,11
5,7,12
6,7,13
7,8,13
8,8,14
9,8,15
10,8,15
11,8,14
12,8,14
13,8,14
14,8,14
15,8,14
16,8,15
17,8,15
18,8,15
19,8,16
20,8,18
21,8,18
22,8,18
23,8,19
24,8,21
25,8,22
26,8,22
27,8,22
28,9,20
29,9,20
30,9,18
31,9,18
32,9,18
33,9,18
34,9,18
35,9,18
36,9,19
37,9,20
38,9,20
39,10,19
40,9,21
41,9,21
42,9,21
43,9,20
44,9,20
45,10,19
46,10,20
47,11,19
48,11,20
49,11,19
50,12,17
51,12,17
52,12,17
53,12,16
54,12,17
55,13,17
56,13,18
57,15,16
58,15,18
59,15,17
60,15,17
61,16,16
62,16,16
63,15,16
64,14,15
65,14,15
66,14,14
67,16,13
68,16,13
69,17,13
70,17,13
71,17,13
72,17,14
73,17,13
74,17,14
75,17,13
76,17,12
77,17,12
78,17,12
79,17,12
80,16,12
81,16,12
82,15,13
83,15,13
84,15,14
85,15,13
86,17,12
87,17,12
88,17,13
89,18,11
90,17,11
91,17,11
92,15,11
93,15,11
94,15,11
95,16,11
96,16,11
97,16,10
98,16,11
99,16,11
100,15,11
101,15,12
102,14,11
103,14,10
104,13,9
105,13,9
106,13,9
107,14,8
108,14,8
109,15,7
110,15,7
111,16,6
112,16,5
113,16,6
114,16,7
115,16,7
116,16,6
117,15,5
118,15,4
119,16,3
120,16,3
121,15,3
122,15,3
123,15,3
124,15,3
125,15,3
126,15,3
127,15,3
128,15,3
129,15,4
130,15,4
131,15,5
132,15,5
133,15,6
134,14,6
135,14,6
136,13,7
137,13,6
138,13,5
139,13,4
140,13,3
141,13,3
142,12,3
143,12,3
144,12,2
145,12,2
146,11,2
147,11,2
148,11,2
149,11,2
150,11,2
151,11,2
152,11,2
153,11,2
154,9,2
155,9,2
156,9,2
157,9,2
158,9,2
159,9,2
160,9,2
161,9,2
162,9,2
163,9,2
164,9,2
165,9,2
166,9,2
167,9,2
168,9,2
169,9,2
170,9,2
171,9,2
172,9,2
173,9,2
174,9,2
175,7,2
176,7,2
177,7,2
178,7,2
179,6,2
180,6,2
181,5,2
182,4,2
183,4,2
184,4,2
185,4,2
186,4,2
187,3,2
188,3,2
189,3,2
190,3,2
191,3,2
192,3,2
193,3,2
194,3,2
195,3,2
196,2,2
197,2,2
198,2,2
199,2,2
200,1,2
201,1,2
202,1,2
203,1,2
204,1,2
205,1,2
206,0,2
207,6,8
