Cycle,Predator Population,Prey Population
1,6,8
2,6,11
3,6,12
4,6,13
5,6,16
6,6,18
7,6,21
8,6,22
9,6,21
10,6,22
11,6,21
12,6,21
13,7,20
14,7,20
15,7,20
16,7,20
17,7,19
18,7,20
19,7,20
20,7,20
21,7,22
22,7,23
23,7,23
24,7,23
25,7,22
26,7,22
27,7,24
28,7,24
29,7,23
30,7,23
31,7,23
32,7,24
33,7,24
34,7,24
35,6,24
36,6,24
37,6,24
38,6,24
39,6,24
40,6,24
41,8,22
42,8,22
43,9,23
44,9,23
45,9,23
46,9,23
47,9,23
48,8,21
49,8,21
50,9,21
51,9,21
52,9,24
53,9,24
54,10,23
55,11,24
56,11,24
57,12,23
58,14,22
59,15,21
60,15,21
61,15,20
62,15,21
63,15,21
64,15,20
65,15,19
66,15,20
67,15,19
68,15,19
69,15,21
70,17,20
71,17,22
72,17,21
73,18,21
74,18,19
75,18,20
76,18,19
77,18,17
78,17,17
79,18,16
80,18,16
81,18,16
82,18,15
83,18,16
84,18,14
85,17,15
86,17,16
87,18,14
88,18,13
89,18,12
90,18,11
91,18,11
92,18,12
93,17,11
94,18,10
95,18,9
96,18,10
97,18,9
98,18,9
99,18,9
100,18,10
101,18,10
102,18,10
103,18,10
104,18,11
105,17,10
106,17,10
107,18,9
108,18,8
109,18,8
110,18,8
111,16,8
112,17,7
113,17,7
114,17,7
115,18,6
116,18,5
117,18,5
118,18,5
119,18,5
120,18,6
121,18,8
122,17,8
123,17,9
124,18,7
125,17,6
126,17,6
127,17,6
128,17,5
129,15,6
130,15,6
131,15,6
132,16,5
133,16,5
134,16,5
135,17,3
136,17,2
137,17,2
138,17,2
139,17,3
140,17,3
141,17,3
142,16,2
143,16,2
144,16,2
145,16,2
146,16,2
147,16,2
148,14,2
149,14,2
150,14,2
151,14,2
152,15,1
153,15,1
154,15,1
155,15,1
156,15,1
157,15,1
158,15,1
159,14,1
160,14,1
161,14,1
162,14,1
163,14,2
164,13,2
165,13,2
166,13,2
167,13,2
168,12,3
169,11,3
170,10,2
171,10,1
172,9,1
173,9,1
174,9,1
175,9,1
176,9,1
177,9,1
178,9,1
179,9,1
180,9,0
181,6,8
