Cycle,Predator Population,Prey Population
1,6,8
2,6,9
3,6,9
4,6,9
5,6,8
6,6,10
7,6,12
8,6,11
9,7,10
10,7,11
11,7,11
12,8,11
13,8,12
14,8,13
15,8,13
16,8,16
17,8,14
18,8,14
19,8,13
20,9,12
21,9,13
22,9,15
23,9,14
24,9,14
25,9,14
26,9,14
27,9,16
28,9,15
29,9,16
30,9,16
31,9,16
32,9,16
33,9,16
34,10,15
35,9,16
36,9,16
37,9,16
38,9,16
39,9,17
40,9,17
41,9,17
42,9,18
43,10,17
44,10,17
45,10,17
46,10,17
47,10,19
48,10,20
49,10,20
50,10,21
51,10,22
52,10,22
53,10,21
54,10,21
55,9,21
56,9,22
57,9,22
58,8,23
59,9,23
60,9,23
61,9,23
62,9,23
63,9,23
64,9,24
65,9,24
66,9,24
67,9,24
68,9,24
69,9,24
70,9,24
71,9,24
72,9,24
73,9,24
74,9,24
75,9,24
76,9,24
77,9,24
78,9,23
79,9,23
80,9,23
81,10,23
82,10,24
83,10,24
84,10,24
85,10,24
86,11,24
87,11,24
88,11,24
89,11,24
90,11,24
91,10,24
92,10,24
93,9,24
94,9,24
95,9,24
96,9,24
97,9,24
98,9,24
99,9,24
100,9,24
101,9,24
102,9,21
103,9,23
104,9,24
105,9,24
106,9,24
107,9,24
108,9,24
109,9,24
110,9,24
111,9,24
112,9,24
113,8,24
114,9,23
115,10,23
116,10,23
117,10,23
118,10,24
119,10,24
120,12,24
121,13,23
122,13,24
123,14,23
124,15,22
125,16,20
126,16,19
127,16,18
128,16,18
129,17,17
130,17,17
131,17,17
132,17,17
133,17,16
134,17,14
135,18,13
136,18,14
137,18,13
138,18,13
139,18,15
140,18,13
141,18,13
142,18,13
143,18,13
144,18,13
145,18,12
146,18,12
147,18,12
148,18,12
149,18,11
150,18,10
151,18,9
152,18,9
153,18,9
154,18,8
155,17,8
156,18,7
157,18,6
158,18,6
159,18,6
160,18,5
161,18,5
162,18,5
163,18,5
164,17,5
165,17,4
166,17,4
167,18,3
168,18,3
169,18,3
170,18,3
171,18,3
172,18,3
173,18,3
174,18,3
175,18,3
176,18,3
177,18,3
178,16,3
179,16,3
180,15,3
181,15,3
182,15,3
183,15,3
184,15,3
185,14,3
186,14,3
187,14,3
188,14,3
189,14,3
190,14,3
191,13,3
192,13,3
193,13,3
194,13,3
195,13,3
196,13,3
197,13,3
198,12,3
199,11,3
200,11,3
201,11,3
202,9,3
203,9,3
204,9,3
205,9,2
206,9,2
207,9,2
208,9,2
209,9,2
210,8,2
211,8,2
212,8,2
213,7,2
214,7,2
215,7,2
216,7,2
217,7,2
218,7,2
219,7,2
220,7,2
221,7,2
222,7,2
223,7,2
224,7,2
225,7,2
226,7,2
227,7,2
228,7,2
229,7,1
230,7,1
231,7,1
232,6,1
233,6,1
234,5,1
235,5,1
236,5,1
237,5,1
238,5,1
239,4,1
240,4,1
241,4,1
242,4,0
243,6,8
