Step,Speed_1_Predator,Speed_2_Predator,Speed_1_Prey,Speed_2_Prey,Predator_Prop_Speed2,Prey_Prop_Speed2Avg_Age_S1_Predator,Avg_Age_S2_Predator,Avg_Age_S1_Prey,Avg_Age_S2_Prey
0,5,5,7,7,0.5,0.5,1.0,1.0,1.0,1.0
1,5,5,6,7,0.5,0.5384615384615384,2.0,2.0,2.0,2.0
2,5,5,7,7,0.5,0.5,3.0,3.0,2.5714285714285716,3.0
3,5,5,7,9,0.5,0.5625,4.0,4.0,3.0,3.111111111111111
4,5,5,7,10,0.5,0.5882352941176471,5.0,5.0,4.0,3.7
5,5,5,8,13,0.5,0.6190476190476191,6.0,6.0,4.375,3.6153846153846154
6,5,5,9,13,0.5,0.5909090909090909,7.0,7.0,4.777777777777778,4.615384615384615
7,5,5,10,15,0.5,0.6,8.0,8.0,5.2,4.866666666666666
8,5,5,10,17,0.5,0.6296296296296297,9.0,9.0,6.2,5.176470588235294
9,5,6,9,21,0.5454545454545454,0.7,10.0,8.333333333333334,6.888888888888889,5.0
10,5,6,9,21,0.5454545454545454,0.7,11.0,9.333333333333334,7.111111111111111,6.0
11,5,6,9,21,0.5454545454545454,0.7,12.0,10.333333333333334,8.11111111111111,7.0
12,5,6,9,21,0.5454545454545454,0.7,13.0,11.333333333333334,9.11111111111111,8.0
13,5,6,9,21,0.5454545454545454,0.7,14.0,12.333333333333334,10.11111111111111,9.0
14,5,6,8,21,0.5454545454545454,0.7241379310344828,15.0,13.333333333333334,12.0,10.0
15,5,6,10,21,0.5454545454545454,0.6774193548387096,16.0,14.333333333333334,10.4,11.0
16,5,7,10,21,0.5833333333333334,0.6774193548387096,17.0,13.142857142857142,11.3,12.0
17,5,7,10,21,0.5833333333333334,0.6774193548387096,18.0,14.142857142857142,12.3,13.0
18,5,7,10,21,0.5833333333333334,0.6774193548387096,19.0,15.142857142857142,11.4,14.0
19,5,7,11,21,0.5833333333333334,0.65625,20.0,16.142857142857142,11.272727272727273,15.0
20,5,7,12,21,0.5833333333333334,0.6363636363636364,21.0,17.142857142857142,11.25,16.0
21,5,7,12,21,0.5833333333333334,0.6363636363636364,22.0,18.142857142857142,12.25,17.0
22,5,8,12,21,0.6153846153846154,0.6363636363636364,23.0,16.75,13.25,16.904761904761905
23,5,9,12,21,0.6428571428571429,0.6363636363636364,24.0,15.777777777777779,14.25,17.904761904761905
24,5,9,12,21,0.6428571428571429,0.6363636363636364,25.0,16.77777777777778,15.25,18.904761904761905
25,5,10,11,21,0.6666666666666666,0.65625,26.0,16.0,15.363636363636363,19.142857142857142
26,5,10,12,21,0.6666666666666666,0.6363636363636364,27.0,17.0,15.0,20.142857142857142
27,5,10,12,21,0.6666666666666666,0.6363636363636364,28.0,18.0,16.0,21.142857142857142
28,5,10,13,21,0.6666666666666666,0.6176470588235294,29.0,19.0,15.692307692307692,22.142857142857142
29,5,10,13,21,0.6666666666666666,0.6176470588235294,30.0,20.0,16.692307692307693,23.142857142857142
30,5,10,13,21,0.6666666666666666,0.6176470588235294,31.0,21.0,17.692307692307693,24.142857142857142
31,5,10,13,21,0.6666666666666666,0.6176470588235294,32.0,22.0,18.692307692307693,25.142857142857142
32,5,10,13,21,0.6666666666666666,0.6176470588235294,33.0,23.0,19.692307692307693,25.0
33,1,10,11,21,0.9090909090909091,0.65625,34.0,20.6,22.0,26.0
34,1,10,11,21,0.9090909090909091,0.65625,35.0,21.6,23.0,27.0
35,1,10,11,21,0.9090909090909091,0.65625,36.0,22.6,24.0,28.0
36,1,10,12,21,0.9090909090909091,0.6363636363636364,37.0,23.6,22.916666666666668,29.0
37,1,11,11,21,0.9166666666666666,0.65625,38.0,22.363636363636363,22.636363636363637,30.0
38,1,11,10,21,0.9166666666666666,0.6774193548387096,39.0,23.363636363636363,25.0,31.0
39,1,12,9,21,0.9230769230769231,0.7,40.0,22.333333333333332,24.444444444444443,32.0
40,1,13,8,21,0.9285714285714286,0.7241379310344828,41.0,21.53846153846154,25.625,31.476190476190474
41,1,14,8,21,0.9333333333333333,0.7241379310344828,42.0,20.928571428571427,26.625,30.476190476190474
42,1,14,8,21,0.9333333333333333,0.7241379310344828,43.0,21.928571428571427,27.625,31.476190476190474
43,1,13,8,21,0.9285714285714286,0.7241379310344828,44.0,22.076923076923077,28.625,32.476190476190474
44,1,13,8,21,0.9285714285714286,0.7241379310344828,45.0,23.076923076923077,29.625,33.476190476190474
45,1,13,9,21,0.9285714285714286,0.7,46.0,24.076923076923077,27.22222222222222,34.476190476190474
46,1,14,10,21,0.9333333333333333,0.6774193548387096,47.0,23.285714285714285,25.4,35.19047619047619
47,1,14,10,21,0.9333333333333333,0.6774193548387096,48.0,24.285714285714285,26.4,36.19047619047619
48,1,14,9,21,0.9333333333333333,0.7,49.0,25.285714285714285,25.666666666666668,37.19047619047619
49,1,14,8,21,0.9333333333333333,0.7241379310344828,50.0,26.285714285714285,27.125,38.19047619047619
50,1,13,8,21,0.9285714285714286,0.7241379310344828,51.0,26.76923076923077,28.125,39.19047619047619
51,1,13,9,21,0.9285714285714286,0.7,52.0,27.76923076923077,25.88888888888889,40.19047619047619
52,1,13,9,21,0.9285714285714286,0.7,53.0,28.76923076923077,26.88888888888889,41.19047619047619
53,1,13,10,21,0.9285714285714286,0.6774193548387096,54.0,29.76923076923077,25.1,42.19047619047619
54,1,14,11,21,0.9333333333333333,0.65625,55.0,28.571428571428573,23.727272727272727,40.76190476190476
55,1,15,10,21,0.9375,0.6774193548387096,56.0,27.6,26.2,41.76190476190476
56,1,15,10,21,0.9375,0.6774193548387096,57.0,26.333333333333332,27.2,42.76190476190476
57,1,15,11,19,0.9375,0.6333333333333333,58.0,25.066666666666666,25.636363636363637,42.78947368421053
58,1,15,10,20,0.9375,0.6666666666666666,59.0,26.066666666666666,27.1,41.6
59,1,15,10,21,0.9375,0.6774193548387096,60.0,27.066666666666666,28.1,40.57142857142857
60,1,15,10,21,0.9375,0.6774193548387096,61.0,28.066666666666666,29.1,41.57142857142857
61,1,15,10,21,0.9375,0.6774193548387096,62.0,29.066666666666666,30.1,42.57142857142857
62,2,15,10,21,0.8823529411764706,0.6774193548387096,31.5,30.066666666666666,31.1,43.57142857142857
63,2,15,10,21,0.8823529411764706,0.6774193548387096,32.5,31.066666666666666,32.1,44.57142857142857
64,3,15,10,21,0.8333333333333334,0.6774193548387096,22.333333333333332,32.06666666666667,31.3,45.57142857142857
65,3,15,10,21,0.8333333333333334,0.6774193548387096,23.333333333333332,33.06666666666667,32.3,43.904761904761905
66,3,15,10,20,0.8333333333333334,0.6666666666666666,24.333333333333332,34.06666666666667,33.3,43.8
67,2,15,10,21,0.8823529411764706,0.6774193548387096,4.0,32.8,34.3,42.666666666666664
68,2,15,10,21,0.8823529411764706,0.6774193548387096,5.0,33.8,35.3,43.666666666666664
69,2,15,9,21,0.8823529411764706,0.7,6.0,34.8,34.666666666666664,41.80952380952381
70,2,15,9,21,0.8823529411764706,0.7,7.0,35.8,35.666666666666664,40.666666666666664
71,2,15,8,21,0.8823529411764706,0.7241379310344828,8.0,36.8,33.25,41.666666666666664
72,3,15,8,19,0.8333333333333334,0.7037037037037037,6.0,37.8,34.25,43.36842105263158
73,3,15,8,19,0.8333333333333334,0.7037037037037037,7.0,36.53333333333333,35.25,44.36842105263158
74,3,15,8,18,0.8333333333333334,0.6923076923076923,8.0,37.53333333333333,36.25,43.72222222222222
75,3,15,6,19,0.8333333333333334,0.76,9.0,38.53333333333333,34.166666666666664,42.36842105263158
76,3,15,6,19,0.8333333333333334,0.76,10.0,39.53333333333333,35.166666666666664,41.73684210526316
77,3,15,6,19,0.8333333333333334,0.76,11.0,40.53333333333333,36.166666666666664,42.73684210526316
78,3,15,6,18,0.8333333333333334,0.75,12.0,41.53333333333333,37.166666666666664,45.05555555555556
79,3,15,6,19,0.8333333333333334,0.76,13.0,42.53333333333333,38.166666666666664,43.63157894736842
80,3,15,5,19,0.8333333333333334,0.7916666666666666,14.0,43.53333333333333,31.4,44.63157894736842
81,3,15,5,18,0.8333333333333334,0.782608695652174,15.0,44.53333333333333,32.4,47.388888888888886
82,3,15,5,19,0.8333333333333334,0.7916666666666666,16.0,45.53333333333333,33.4,45.8421052631579
83,3,15,4,19,0.8333333333333334,0.8260869565217391,17.0,46.53333333333333,35.75,46.78947368421053
84,3,15,4,18,0.8333333333333334,0.8181818181818182,18.0,47.53333333333333,36.75,47.0
85,3,15,3,18,0.8333333333333334,0.8571428571428571,19.0,48.53333333333333,39.666666666666664,43.22222222222222
86,3,15,3,18,0.8333333333333334,0.8571428571428571,20.0,49.53333333333333,40.666666666666664,44.22222222222222
87,3,15,3,19,0.8333333333333334,0.8636363636363636,21.0,50.53333333333333,41.666666666666664,42.8421052631579
88,3,15,3,19,0.8333333333333334,0.8636363636363636,22.0,51.53333333333333,42.666666666666664,43.8421052631579
89,3,15,3,18,0.8333333333333334,0.8571428571428571,23.0,50.266666666666666,43.666666666666664,43.94444444444444
90,3,15,3,20,0.8333333333333334,0.8695652173913043,24.0,49.0,44.666666666666664,40.45
91,4,15,2,19,0.7894736842105263,0.9047619047619048,18.75,50.0,55.0,43.526315789473685
92,4,15,2,19,0.7894736842105263,0.9047619047619048,19.75,51.0,56.0,44.526315789473685
