Cycle,Predator Population,Prey Population
1,6,8
2,6,10
3,6,11
4,6,10
5,7,9
6,7,9
7,7,10
8,7,11
9,7,13
10,7,14
11,7,14
12,7,15
13,7,14
14,7,13
15,8,11
16,9,10
17,10,9
18,10,10
19,10,11
20,10,10
21,10,10
22,10,9
23,10,9
24,10,9
25,10,11
26,10,11
27,10,10
28,10,10
29,11,9
30,11,9
31,11,10
32,11,9
33,12,9
34,12,8
35,12,8
36,12,8
37,12,8
38,12,7
39,12,8
40,11,8
41,11,7
42,11,7
43,11,6
44,11,6
45,11,5
46,11,5
47,12,4
48,12,4
49,12,4
50,12,4
51,12,4
52,11,4
53,11,4
54,11,4
55,11,4
56,11,5
57,11,6
58,11,6
59,11,6
60,11,6
61,11,6
62,11,6
63,11,6
64,11,7
65,11,8
66,11,8
67,12,8
68,11,8
69,11,8
70,11,6
71,11,5
72,12,4
73,12,4
74,11,4
75,11,4
76,11,4
77,11,4
78,11,4
79,11,4
80,11,4
81,11,4
82,10,4
83,10,4
84,10,4
85,10,4
86,10,4
87,10,4
88,10,4
89,10,4
90,10,4
91,10,4
92,10,4
93,10,4
94,10,4
95,10,4
96,10,4
97,10,4
98,9,4
99,9,4
100,9,4
101,8,4
102,6,4
103,6,4
104,6,4
105,6,4
106,6,4
107,5,4
108,5,4
109,5,4
110,5,4
111,5,4
112,5,4
113,5,4
114,5,4
115,5,4
116,5,4
117,5,4
118,5,4
119,5,4
120,5,4
121,5,4
122,4,4
123,4,4
124,4,4
125,4,4
126,3,4
127,3,4
128,3,4
129,3,4
130,3,4
131,3,4
132,3,4
133,3,4
134,3,4
135,3,4
136,3,4
137,3,4
138,2,4
139,1,4
140,1,4
141,1,4
142,1,4
143,1,4
144,1,4
145,1,4
146,1,4
147,0,4
148,6,8
