Cycle,Predator Population,Prey Population
1,6,8
2,6,9
3,6,11
4,6,11
5,6,13
6,6,14
7,6,15
8,6,16
9,6,18
10,6,17
11,6,17
12,6,17
13,6,16
14,6,16
15,6,17
16,6,18
17,6,18
18,6,18
19,6,18
20,6,19
21,6,20
22,6,20
23,7,20
24,7,19
25,7,19
26,7,20
27,7,23
28,7,22
29,7,23
30,7,23
31,7,24
32,7,24
33,7,24
34,8,24
35,6,24
36,6,24
37,7,23
38,7,22
39,8,20
40,9,19
41,9,20
42,9,20
43,9,20
44,9,21
45,9,22
46,9,21
47,9,21
48,9,22
49,9,20
50,9,21
51,9,20
52,10,20
53,11,18
54,12,18
55,13,18
56,13,18
57,13,17
58,14,14
59,14,14
60,14,14
61,14,14
62,14,14
63,15,13
64,15,13
65,15,14
66,15,14
67,16,14
68,16,13
69,16,13
70,17,13
71,17,14
72,17,15
73,18,13
74,18,12
75,18,10
76,18,8
77,18,8
78,18,8
79,18,8
80,18,9
81,18,9
82,18,9
83,18,9
84,18,9
85,18,9
86,18,9
87,18,8
88,18,9
89,17,9
90,17,10
91,17,11
92,17,11
93,16,12
94,16,12
95,16,12
96,16,10
97,15,11
98,15,12
99,15,12
100,15,13
101,15,12
102,16,10
103,16,10
104,16,10
105,14,10
106,14,10
107,14,10
108,13,10
109,13,11
110,14,10
111,14,10
112,14,10
113,13,10
114,13,9
115,14,8
116,15,7
117,14,6
118,14,5
119,14,6
120,14,6
121,14,5
122,14,5
123,14,5
124,14,4
125,14,5
126,14,6
127,14,6
128,14,7
129,14,6
130,14,6
131,14,6
132,14,5
133,14,5
134,14,5
135,14,4
136,14,4
137,14,4
138,14,4
139,14,3
140,13,3
141,13,3
142,13,3
143,13,3
144,13,3
145,13,4
146,13,5
147,13,6
148,13,8
149,13,7
150,13,7
151,14,6
152,14,6
153,13,8
154,12,8
155,12,9
156,13,8
157,13,9
158,14,7
159,14,7
160,14,6
161,13,5
162,13,5
163,13,5
164,13,5
165,13,5
166,13,5
167,13,5
168,13,4
169,13,4
170,13,4
171,13,4
172,13,4
173,13,4
174,14,3
175,14,3
176,15,2
177,15,2
178,15,2
179,14,2
180,14,2
181,13,2
182,13,2
183,13,2
184,13,2
185,13,2
186,12,2
187,12,2
188,11,2
189,11,2
190,11,2
191,10,2
192,10,2
193,9,2
194,9,2
195,9,2
196,9,2
197,9,2
198,9,2
199,9,2
200,9,2
201,8,2
202,8,1
203,8,1
204,8,1
205,8,1
206,8,1
207,8,1
208,8,1
209,7,1
210,6,1
211,5,1
212,5,1
213,5,1
214,5,1
215,5,1
216,5,1
217,5,1
218,4,1
219,4,1
220,4,1
221,3,1
222,3,1
223,3,1
224,3,1
225,3,1
226,3,1
227,3,1
228,3,1
229,3,1
230,3,1
231,3,1
232,3,1
233,3,1
234,3,1
235,3,1
236,3,1
237,3,1
238,2,1
239,1,1
240,1,1
241,1,1
242,1,1
243,0,1
244,6,8
