Cycle,Predator Population,Prey Population
1,6,8
2,6,8
3,6,8
4,6,9
5,6,10
6,6,13
7,6,14
8,6,16
9,6,16
10,7,14
11,7,17
12,7,17
13,7,19
14,7,20
15,8,18
16,8,18
17,8,19
18,8,20
19,8,20
20,8,19
21,9,17
22,9,18
23,9,18
24,9,19
25,9,19
26,9,18
27,9,19
28,9,19
29,9,20
30,9,23
31,10,22
32,10,21
33,10,22
34,11,20
35,9,20
36,10,20
37,10,20
38,10,20
39,10,20
40,10,20
41,10,20
42,10,20
43,10,20
44,10,21
45,10,20
46,10,20
47,10,20
48,11,19
49,11,20
50,11,20
51,11,20
52,11,20
53,11,19
54,12,18
55,12,17
56,12,17
57,12,17
58,12,17
59,12,17
60,12,18
61,12,19
62,13,18
63,13,17
64,13,16
65,14,16
66,14,17
67,15,16
68,15,15
69,15,13
70,15,13
71,15,13
72,15,13
73,15,13
74,15,13
75,16,12
76,17,11
77,17,11
78,17,12
79,17,12
80,17,12
81,18,12
82,18,11
83,18,11
84,18,11
85,18,11
86,18,11
87,18,12
88,18,12
89,17,12
90,17,11
91,17,11
92,17,12
93,17,13
94,18,12
95,18,11
96,18,11
97,17,10
98,17,9
99,17,9
100,17,10
101,17,9
102,16,7
103,15,7
104,15,7
105,15,7
106,15,7
107,15,7
108,15,7
109,14,7
110,13,7
111,13,7
112,13,7
113,13,6
114,13,6
115,13,6
116,12,6
117,12,7
118,11,8
119,11,8
120,11,8
121,11,8
122,11,9
123,12,10
124,12,10
125,12,9
126,12,8
127,12,8
128,13,7
129,12,8
130,12,7
131,12,7
132,12,5
133,12,5
134,12,6
135,12,6
136,12,6
137,11,6
138,11,8
139,11,8
140,11,8
141,11,9
142,11,8
143,11,8
144,11,11
145,11,12
146,11,12
147,11,11
148,11,12
149,11,12
150,11,10
151,11,10
152,11,9
153,12,9
154,12,9
155,12,9
156,12,9
157,12,9
158,12,8
159,12,8
160,12,8
161,12,8
162,12,9
163,11,9
164,11,9
165,11,10
166,11,9
167,11,9
168,11,8
169,11,8
170,11,8
171,11,9
172,10,11
173,10,12
174,10,12
175,10,12
176,10,12
177,10,11
178,10,13
179,10,13
180,10,14
181,10,13
182,10,13
183,11,12
184,11,13
185,11,13
186,11,13
187,11,14
188,10,14
189,10,13
190,10,15
191,9,15
192,10,14
193,10,14
194,10,13
195,10,13
196,11,12
197,11,12
198,11,11
199,11,10
200,12,9
201,12,9
202,12,9
203,12,9
204,12,9
205,12,9
206,12,9
207,12,9
208,12,9
209,12,10
210,12,10
211,12,10
212,12,10
213,12,10
214,12,10
215,12,10
216,12,10
217,12,10
218,11,10
219,10,10
220,10,10
221,10,10
222,10,11
223,10,12
224,10,11
225,10,11
226,9,13
227,7,13
228,7,13
229,8,11
230,8,10
231,8,10
232,8,8
233,8,8
234,8,8
235,7,9
236,7,10
237,7,11
238,7,12
239,8,11
240,8,11
241,8,11
242,8,11
243,8,11
244,9,10
245,9,10
246,9,8
247,10,7
248,10,7
249,10,6
250,10,7
251,10,6
252,10,6
253,10,6
254,10,6
255,10,7
256,10,8
257,10,8
258,11,7
259,11,8
260,11,6
261,11,6
262,11,5
263,11,4
264,12,3
265,12,3
266,12,3
267,12,3
268,12,3
269,12,3
270,12,3
271,12,3
272,12,3
273,12,3
274,12,3
275,12,3
276,12,2
277,12,2
278,12,2
279,12,2
280,12,1
281,12,1
282,10,1
283,10,1
284,10,1
285,10,1
286,10,1
287,10,1
288,10,1
289,9,1
290,9,1
291,8,1
292,8,1
293,8,1
294,8,1
295,8,1
296,8,1
297,8,1
298,8,1
299,7,1
300,7,1
301,7,1
302,7,1
303,7,1
304,7,1
305,7,1
306,6,1
307,6,1
308,6,1
309,6,1
310,6,1
311,5,1
312,5,1
313,5,1
314,5,1
315,5,1
316,5,1
317,4,1
318,3,1
319,3,1
320,3,1
321,3,1
322,3,1
323,3,1
324,3,1
325,2,1
326,1,1
327,1,1
328,1,1
329,1,1
330,0,1
331,6,8
