Cycle,Predator Population,Prey Population
1,6,8
2,6,10
3,6,12
4,6,14
5,7,14
6,7,14
7,7,16
8,8,16
9,8,17
10,8,18
11,8,18
12,8,18
13,8,19
14,8,19
15,8,19
16,8,19
17,8,19
18,8,18
19,8,19
20,8,20
21,8,20
22,8,19
23,8,21
24,8,20
25,9,20
26,9,20
27,9,21
28,9,21
29,9,20
30,9,19
31,9,18
32,11,16
33,11,16
34,11,17
35,11,17
36,11,16
37,11,19
38,11,17
39,11,18
40,10,18
41,11,17
42,12,16
43,12,16
44,12,18
45,12,19
46,13,17
47,13,18
48,13,19
49,13,20
50,13,20
51,14,19
52,14,20
53,15,19
54,15,19
55,15,21
56,16,21
57,16,21
58,16,23
59,17,22
60,18,21
61,18,18
62,18,18
63,18,18
64,18,18
65,18,18
66,18,18
67,17,17
68,16,16
69,17,15
70,17,15
71,17,15
72,17,15
73,17,15
74,17,15
75,17,16
76,16,16
77,16,16
78,16,15
79,16,15
80,16,15
81,16,15
82,16,15
83,15,16
84,15,17
85,15,18
86,14,21
87,15,20
88,14,20
89,15,18
90,15,18
91,15,18
92,15,17
93,15,16
94,14,16
95,14,16
96,14,15
97,14,15
98,14,15
99,14,15
100,14,15
101,14,15
102,14,15
103,14,15
104,14,14
105,14,14
106,14,14
107,13,15
108,13,15
109,13,16
110,13,16
111,13,18
112,13,17
113,13,17
114,13,17
115,14,16
116,14,16
117,14,15
118,14,15
119,14,16
120,14,16
121,14,16
122,11,17
123,11,17
124,10,16
125,11,16
126,12,13
127,12,13
128,12,13
129,12,13
130,12,13
131,12,13
132,12,12
133,12,11
134,13,10
135,13,10
136,13,10
137,13,10
138,13,10
139,12,10
140,12,10
141,12,9
142,12,9
143,12,9
144,12,9
145,12,9
146,12,7
147,10,7
148,10,7
149,10,7
150,9,7
151,9,7
152,9,7
153,9,7
154,9,7
155,9,7
156,9,8
157,9,8
158,9,8
159,9,9
160,8,9
161,7,11
162,7,11
163,7,11
164,7,11
165,8,11
166,8,12
167,8,12
168,7,14
169,6,16
170,6,18
171,6,17
172,6,17
173,6,18
174,6,19
175,6,21
176,6,20
177,6,21
178,6,21
179,6,22
180,6,21
181,6,22
182,6,22
183,7,21
184,7,20
185,7,20
186,7,22
187,7,22
188,7,21
189,7,21
190,7,20
191,7,20
192,7,21
193,7,21
194,7,21
195,7,21
196,7,21
197,7,21
198,8,20
199,8,20
200,8,20
201,8,20
202,8,21
203,8,23
204,8,23
205,8,24
206,8,23
207,8,23
208,8,23
209,8,24
210,8,24
211,8,24
212,8,24
213,8,24
214,8,24
215,8,24
216,8,24
217,8,24
218,8,24
219,8,24
220,8,24
221,8,24
222,8,24
223,8,24
224,9,23
225,9,23
226,9,23
227,10,22
228,11,21
229,10,22
230,10,23
231,10,23
232,10,23
233,10,24
234,9,24
235,10,24
236,10,24
237,10,24
238,11,24
239,11,24
240,10,24
241,10,24
242,10,23
243,10,23
244,10,23
245,11,20
246,13,20
247,13,20
248,15,17
249,15,18
250,15,19
251,15,18
252,16,16
253,17,14
254,18,11
255,18,10
256,18,9
257,18,8
258,17,8
259,18,7
260,18,7
261,18,8
262,18,9
263,18,8
264,18,9
265,18,8
266,18,8
267,18,8
268,18,8
269,18,9
270,18,8
271,18,7
272,18,7
273,18,9
274,18,9
275,18,8
276,18,10
277,18,10
278,18,8
279,18,7
280,18,7
281,17,7
282,17,7
283,16,8
284,16,8
285,15,8
286,16,7
287,16,7
288,16,8
289,15,7
290,15,6
291,15,7
292,16,5
293,17,4
294,17,5
295,17,5
296,17,5
297,17,5
298,17,5
299,17,5
300,17,5
301,17,5
302,17,5
303,17,5
304,17,4
305,17,4
306,17,4
307,17,4
308,17,4
309,17,4
310,16,4
311,16,4
312,16,4
313,16,4
314,16,4
315,16,4
316,16,3
317,16,3
318,16,3
319,16,2
320,16,1
321,15,1
322,15,1
323,14,1
324,13,1
325,13,1
326,13,1
327,10,1
328,9,1
329,9,1
330,8,1
331,8,0
332,6,8
