Cycle,Predator Population,Prey Population
1,6,8
2,6,10
3,6,12
4,6,14
5,6,14
6,6,17
7,6,17
8,6,18
9,6,21
10,6,21
11,6,19
12,7,19
13,7,19
14,7,17
15,7,17
16,7,17
17,7,17
18,7,17
19,7,17
20,7,17
21,7,17
22,7,18
23,7,18
24,7,19
25,7,19
26,7,21
27,8,21
28,8,21
29,9,23
30,9,24
31,9,24
32,9,23
33,9,23
34,9,24
35,9,23
36,9,22
37,9,22
38,9,21
39,9,21
40,9,22
41,9,22
42,9,23
43,9,23
44,9,24
45,9,24
46,9,24
47,9,24
48,9,23
49,10,22
50,11,20
51,11,20
52,12,19
53,12,19
54,12,19
55,12,19
56,13,18
57,14,17
58,14,16
59,14,19
60,15,18
61,15,17
62,16,17
63,16,17
64,16,17
65,17,16
66,18,16
67,18,17
68,18,16
69,18,17
70,17,18
71,18,16
72,18,15
73,18,16
74,18,16
75,18,14
76,18,13
77,18,14
78,18,14
79,18,14
80,18,14
81,18,15
82,18,15
83,18,15
84,18,16
85,18,16
86,18,16
87,18,15
88,18,15
89,18,13
90,18,14
91,18,14
92,17,14
93,17,14
94,18,14
95,18,14
96,18,15
97,18,13
98,18,13
99,18,13
100,18,12
101,18,13
102,18,14
103,18,13
104,18,13
105,17,14
106,17,12
107,18,11
108,18,10
109,18,10
110,18,10
111,18,10
112,18,10
113,18,11
114,18,12
115,17,12
116,17,11
117,17,11
118,18,10
119,18,10
120,18,11
121,18,11
122,17,10
123,16,11
124,16,11
125,15,11
126,15,11
127,15,10
128,15,11
129,15,11
130,15,11
131,15,11
132,15,11
133,15,11
134,15,12
135,15,12
136,15,13
137,15,13
138,15,13
139,15,14
140,16,14
141,16,14
142,16,14
143,16,14
144,17,12
145,17,12
146,17,13
147,17,13
148,17,12
149,17,11
150,17,11
151,16,11
152,16,10
153,15,11
154,15,9
155,16,8
156,16,8
157,16,7
158,16,7
159,15,7
160,15,7
161,15,7
162,15,7
163,14,7
164,14,7
165,14,7
166,14,7
167,14,6
168,14,6
169,14,7
170,14,7
171,15,4
172,15,4
173,15,5
174,15,6
175,14,6
176,14,6
177,14,7
178,14,7
179,13,8
180,13,8
181,14,5
182,14,5
183,15,4
184,15,4
185,15,4
186,16,3
187,17,1
188,16,1
189,16,1
190,16,1
191,16,1
192,16,1
193,16,1
194,16,0
195,6,8
