Cycle,Predator Population,Prey Population
1,6,8
2,6,10
3,6,11
4,6,12
5,6,13
6,6,13
7,6,14
8,6,15
9,6,17
10,6,18
11,6,19
12,6,19
13,6,18
14,6,19
15,6,19
16,7,19
17,7,19
18,7,19
19,7,18
20,7,18
21,7,18
22,7,19
23,7,19
24,7,19
25,7,20
26,7,20
27,7,21
28,7,20
29,7,20
30,7,18
31,7,18
32,7,18
33,7,18
34,8,18
35,7,19
36,8,18
37,8,19
38,8,19
39,8,19
40,11,18
41,12,18
42,12,18
43,12,20
44,12,20
45,12,19
46,12,18
47,13,18
48,13,18
49,13,19
50,14,19
51,14,19
52,14,19
53,17,16
54,18,16
55,18,16
56,18,16
57,18,15
58,18,15
59,18,15
60,18,14
61,18,14
62,18,14
63,18,14
64,18,15
65,18,15
66,18,14
67,18,15
68,18,15
69,18,15
70,18,16
71,18,15
72,18,14
73,18,15
74,18,15
75,18,15
76,17,14
77,17,14
78,17,13
79,17,13
80,18,12
81,18,11
82,17,10
83,17,10
84,18,8
85,18,8
86,18,7
87,18,7
88,17,7
89,17,7
90,18,6
91,18,7
92,18,7
93,18,6
94,18,6
95,18,6
96,17,7
97,17,7
98,17,7
99,17,7
100,17,7
101,17,7
102,17,8
103,17,8
104,17,8
105,17,7
106,17,7
107,16,7
108,16,8
109,16,9
110,16,9
111,16,9
112,16,9
113,15,9
114,14,9
115,14,9
116,14,10
117,13,9
118,13,9
119,14,8
120,13,8
121,13,7
122,14,6
123,14,6
124,13,6
125,12,6
126,12,6
127,12,7
128,12,7
129,12,7
130,12,8
131,12,8
132,12,9
133,12,9
134,12,9
135,13,8
136,13,7
137,13,7
138,13,7
139,13,6
140,13,6
141,13,6
142,13,6
143,13,6
144,13,7
145,14,6
146,14,6
147,14,6
148,14,6
149,14,5
150,14,5
151,14,5
152,13,5
153,13,6
154,13,6
155,13,5
156,13,6
157,13,6
158,12,6
159,12,5
160,11,5
161,11,5
162,11,5
163,11,5
164,11,5
165,11,5
166,11,5
167,11,5
168,11,5
169,11,6
170,10,5
171,10,4
172,10,5
173,10,5
174,10,6
175,9,6
176,9,7
177,9,6
178,9,7
179,9,7
180,8,6
181,8,7
182,8,7
183,8,7
184,8,7
185,8,6
186,8,6
187,8,6
188,8,6
189,8,7
190,8,7
191,8,8
192,8,8
193,8,8
194,9,7
195,9,8
196,9,8
197,9,7
198,9,7
199,9,6
200,9,5
201,9,5
202,9,5
203,9,5
204,9,5
205,9,5
206,9,5
207,9,6
208,8,6
209,8,5
210,8,5
211,8,5
212,8,5
213,8,5
214,8,5
215,8,5
216,8,5
217,8,5
218,7,5
219,7,5
220,7,5
221,7,5
222,7,5
223,7,5
224,7,5
225,7,5
226,7,5
227,7,5
228,7,5
229,6,5
230,6,5
231,6,5
232,6,5
233,6,5
234,6,4
235,6,4
236,6,4
237,6,4
238,6,4
239,6,4
240,6,4
241,6,4
242,6,4
243,6,4
244,6,4
245,6,4
246,6,4
247,5,4
248,5,4
249,5,4
250,5,4
251,5,4
252,5,5
253,4,5
254,4,5
255,4,5
256,4,5
257,4,6
258,4,6
259,4,6
260,4,6
261,3,7
262,3,7
263,2,7
264,2,7
265,1,7
266,1,7
267,1,7
268,1,7
269,0,9
270,6,8
