Cycle,Predator Population,Prey Population
1,6,8
2,6,8
3,6,12
4,6,12
5,6,12
6,6,13
7,6,13
8,6,13
9,6,14
10,6,14
11,6,13
12,6,13
13,6,13
14,6,13
15,6,12
16,6,12
17,6,13
18,6,14
19,6,13
20,6,14
21,6,16
22,6,18
23,6,18
24,6,19
25,6,22
26,7,20
27,8,20
28,8,21
29,8,22
30,8,21
31,8,21
32,8,21
33,8,21
34,8,21
35,6,21
36,6,21
37,6,23
38,6,24
39,6,24
40,7,24
41,7,22
42,7,23
43,7,23
44,7,21
45,7,21
46,7,21
47,7,21
48,7,21
49,7,21
50,7,21
51,7,21
52,7,21
53,7,23
54,7,23
55,7,24
56,7,24
57,7,24
58,8,23
59,8,23
60,8,22
61,8,22
62,8,22
63,8,22
64,8,22
65,8,22
66,8,22
67,7,21
68,7,22
69,7,24
70,7,24
71,7,24
72,7,24
73,7,24
74,7,24
75,7,24
76,7,24
77,7,24
78,7,24
79,7,24
80,7,24
81,7,24
82,7,24
83,7,24
84,7,24
85,7,24
86,7,24
87,7,24
88,7,24
89,8,24
90,8,24
91,8,24
92,8,24
93,8,24
94,10,22
95,10,21
96,9,21
97,10,21
98,10,21
99,10,20
100,11,19
101,12,19
102,12,19
103,12,20
104,14,20
105,14,18
106,14,18
107,15,18
108,16,17
109,17,15
110,17,16
111,17,17
112,17,17
113,17,16
114,18,13
115,18,12
116,18,10
117,18,10
118,18,10
119,18,10
120,18,10
121,18,10
122,18,11
123,18,11
124,18,9
125,18,8
126,18,8
127,18,8
128,18,8
129,16,7
130,16,7
131,16,7
132,16,7
133,16,7
134,16,7
135,15,8
136,14,8
137,15,7
138,15,7
139,15,8
140,15,8
141,15,8
142,15,8
143,15,8
144,14,6
145,14,6
146,14,6
147,14,6
148,14,7
149,14,8
150,14,8
151,14,8
152,15,7
153,14,7
154,13,7
155,13,7
156,13,7
157,13,7
158,13,7
159,11,7
160,11,7
161,11,7
162,11,7
163,11,7
164,10,7
165,10,7
166,10,7
167,10,8
168,10,8
169,10,9
170,10,9
171,10,9
172,10,10
173,10,10
174,10,10
175,9,11
176,8,11
177,8,10
178,8,10
179,8,11
180,8,13
181,7,12
182,7,11
183,7,11
184,7,11
185,7,11
186,7,12
187,6,11
188,7,9
189,8,9
190,8,9
191,8,10
192,8,12
193,7,12
194,7,12
195,7,13
196,7,14
197,7,15
198,7,16
199,7,17
200,7,17
201,7,18
202,8,15
203,9,15
204,10,14
205,10,13
206,10,13
207,11,11
208,11,11
209,11,11
210,11,12
211,12,11
212,12,11
213,12,12
214,13,12
215,12,13
216,11,13
217,12,11
218,13,10
219,13,10
220,13,10
221,13,10
222,13,10
223,13,10
224,13,10
225,13,10
226,13,10
227,13,10
228,13,11
229,13,12
230,13,13
231,14,12
232,14,12
233,14,11
234,15,10
235,15,10
236,15,10
237,14,10
238,13,10
239,13,11
240,13,11
241,13,10
242,13,10
243,13,11
244,13,12
245,13,12
246,13,13
247,13,14
248,14,13
249,13,13
250,13,13
251,13,14
252,12,14
253,11,15
254,11,15
255,11,14
256,11,14
257,11,13
258,11,12
259,11,13
260,11,14
261,11,16
262,11,16
263,11,16
264,12,13
265,12,12
266,11,11
267,11,11
268,11,11
269,10,10
270,10,10
271,9,10
272,9,10
273,9,10
274,9,10
275,9,10
276,9,10
277,9,11
278,9,11
279,9,11
280,9,11
281,9,11
282,9,11
283,8,11
284,8,12
285,8,13
286,8,12
287,8,12
288,8,11
289,8,12
290,8,12
291,8,12
292,8,13
293,7,14
294,7,14
295,7,14
296,7,16
297,7,16
298,7,17
299,6,16
300,5,15
301,5,16
302,5,15
303,5,14
304,6,13
305,6,13
306,8,12
307,8,13
308,8,14
309,9,13
310,9,12
311,9,12
312,9,12
313,9,13
314,9,13
315,9,14
316,9,14
317,9,14
318,9,14
319,9,14
320,9,14
321,9,14
322,9,14
323,9,14
324,9,15
325,9,15
326,9,15
327,9,16
328,9,16
329,9,16
330,9,16
331,8,16
332,8,16
333,8,16
334,8,16
335,8,16
336,8,15
337,8,15
338,8,17
339,7,17
340,7,17
341,6,17
342,6,18
343,7,18
344,6,18
345,6,20
346,5,21
347,5,22
348,5,24
349,5,24
350,5,24
351,5,24
352,5,24
353,5,24
354,5,24
355,5,24
356,5,23
357,5,23
358,5,23
359,5,23
360,5,24
361,5,22
362,5,22
363,5,22
364,5,23
365,5,23
366,5,24
367,5,24
368,5,24
369,5,24
370,5,24
371,6,24
372,7,24
373,7,24
374,8,24
375,8,24
376,8,24
377,8,24
378,9,24
379,9,22
380,9,22
381,9,22
382,10,21
383,10,21
384,10,22
385,10,22
386,10,21
387,12,20
388,12,20
389,12,18
390,13,19
391,13,19
392,14,18
393,14,19
394,15,19
395,15,18
396,15,17
397,16,16
398,16,14
399,17,13
400,17,12
401,17,13
402,17,13
403,17,14
404,17,14
405,17,13
406,17,12
407,17,11
408,17,10
409,16,10
410,16,10
411,16,11
412,17,10
413,18,8
414,18,8
415,17,8
416,18,7
417,18,6
418,18,6
419,18,6
420,18,6
421,18,6
422,17,6
423,17,6
424,17,6
425,17,6
426,17,6
427,17,6
428,17,6
429,17,6
430,17,6
431,17,7
432,17,7
433,17,7
434,16,7
435,16,7
436,16,7
437,16,7
438,16,8
439,17,7
440,17,6
441,17,6
442,17,6
443,17,6
444,17,6
445,18,5
446,18,3
447,18,2
448,17,2
449,17,2
450,16,2
451,14,1
452,14,1
453,13,1
454,13,1
455,13,1
456,13,1
457,13,1
458,13,1
459,13,1
460,13,1
461,13,1
462,13,1
463,13,1
464,13,1
465,13,1
466,13,1
467,13,1
468,13,1
469,13,1
470,13,1
471,13,1
472,13,1
473,13,1
474,12,1
475,12,1
476,12,1
477,12,1
478,11,1
479,11,1
480,9,1
481,8,1
482,6,1
483,6,1
484,5,1
485,5,1
486,5,1
487,5,1
488,4,1
489,4,1
490,4,1
491,4,1
492,4,1
493,4,1
494,4,1
495,4,1
496,4,1
497,4,1
498,4,1
499,4,1
500,4,1
501,3,1
502,3,1
503,3,1
504,3,1
505,3,1
506,3,0
507,6,8
