Cycle,Predator Population,Prey Population
1,6,8
2,6,8
3,6,10
4,6,10
5,6,11
6,6,12
7,6,12
8,6,13
9,7,11
10,7,15
11,7,14
12,7,16
13,7,17
14,7,18
15,7,17
16,7,18
17,7,18
18,7,18
19,7,20
20,7,20
21,7,21
22,7,21
23,7,22
24,7,24
25,9,22
26,9,23
27,9,22
28,10,20
29,10,20
30,10,21
31,10,21
32,10,21
33,11,20
34,11,20
35,10,18
36,10,18
37,10,17
38,10,17
39,10,19
40,10,18
41,10,17
42,10,17
43,10,18
44,10,19
45,10,21
46,11,20
47,13,18
48,13,19
49,15,17
50,16,15
51,17,14
52,17,14
53,17,14
54,17,13
55,17,13
56,17,13
57,17,12
58,17,11
59,18,10
60,16,10
61,17,7
62,17,7
63,16,7
64,16,8
65,16,8
66,16,7
67,16,7
68,18,6
69,18,6
70,18,6
71,18,6
72,18,6
73,18,5
74,18,5
75,18,5
76,18,3
77,18,3
78,18,3
79,18,3
80,18,3
81,17,4
82,17,4
83,17,4
84,16,4
85,16,4
86,15,4
87,15,3
88,15,3
89,15,3
90,15,3
91,15,3
92,15,3
93,15,3
94,14,4
95,14,5
96,13,5
97,13,5
98,13,5
99,13,3
100,13,4
101,14,3
102,14,3
103,12,3
104,12,3
105,12,4
106,12,3
107,12,4
108,12,4
109,12,4
110,12,4
111,12,3
112,11,3
113,11,3
114,11,3
115,11,3
116,11,3
117,10,3
118,10,3
119,10,3
120,10,3
121,10,3
122,10,3
123,10,3
124,10,3
125,9,3
126,9,3
127,9,3
128,9,2
129,9,2
130,9,2
131,9,2
132,9,2
133,8,2
134,8,2
135,7,2
136,6,2
137,6,2
138,6,2
139,6,2
140,5,2
141,5,2
142,5,2
143,5,2
144,5,2
145,5,2
146,5,2
147,5,2
148,5,2
149,5,2
150,4,2
151,3,2
152,3,2
153,3,2
154,3,2
155,3,2
156,3,2
157,3,2
158,3,2
159,3,2
160,2,1
161,2,1
162,2,1
163,2,1
164,2,1
165,2,1
166,2,1
167,2,1
168,2,1
169,2,1
170,2,1
171,2,1
172,2,1
173,2,1
174,2,1
175,2,1
176,2,1
177,2,1
178,2,1
179,2,1
180,2,1
181,2,1
182,2,1
183,2,1
184,2,1
185,2,1
186,2,1
187,2,1
188,2,1
189,2,1
190,2,1
191,2,1
192,1,1
193,1,1
194,1,1
195,1,1
196,1,1
197,1,1
198,1,1
199,1,1
200,1,1
201,1,1
202,1,1
203,1,0
204,6,8
