Cycle,Predator Population,Prey Population
1,6,8
2,6,10
3,6,12
4,6,13
5,6,13
6,6,13
7,6,14
8,6,14
9,6,13
10,6,13
11,6,15
12,6,15
13,6,15
14,6,16
15,6,17
16,7,16
17,7,17
18,7,18
19,7,18
20,7,18
21,7,18
22,8,16
23,8,15
24,9,16
25,10,14
26,10,14
27,11,12
28,11,12
29,11,12
30,11,13
31,11,14
32,11,14
33,12,12
34,12,13
35,11,12
36,11,12
37,11,13
38,11,15
39,12,14
40,12,14
41,12,15
42,13,14
43,14,14
44,14,15
45,14,15
46,14,16
47,14,16
48,14,16
49,14,16
50,14,17
51,13,17
52,14,16
53,14,16
54,14,18
55,14,17
56,15,16
57,15,16
58,16,12
59,15,13
60,15,13
61,16,12
62,16,11
63,16,11
64,16,10
65,16,10
66,15,10
67,15,11
68,15,10
69,15,9
70,15,9
71,15,8
72,16,6
73,16,7
74,17,5
75,17,5
76,17,4
77,17,4
78,17,4
79,17,4
80,17,4
81,18,3
82,18,2
83,18,2
84,18,2
85,18,2
86,18,2
87,18,2
88,18,2
89,18,2
90,18,2
91,18,2
92,18,2
93,18,2
94,18,2
95,18,2
96,18,2
97,17,2
98,17,2
99,16,2
100,16,2
101,15,2
102,15,2
103,15,2
104,15,2
105,14,2
106,14,2
107,13,2
108,13,2
109,13,2
110,13,2
111,12,2
112,12,2
113,12,2
114,11,2
115,10,2
116,9,2
117,9,2
118,9,2
119,9,2
120,9,2
121,9,2
122,9,2
123,9,2
124,8,2
125,7,2
126,6,2
127,6,2
128,6,2
129,6,2
130,6,2
131,6,2
132,6,2
133,6,2
134,6,2
135,6,2
136,4,2
137,4,2
138,4,2
139,4,2
140,4,2
141,4,2
142,4,2
143,4,2
144,4,2
145,4,2
146,4,2
147,2,2
148,2,2
149,2,2
150,2,2
151,2,2
152,2,2
153,2,2
154,2,2
155,2,2
156,2,2
157,2,2
158,1,2
159,1,1
160,1,1
161,0,1
162,6,8
