Cycle,Predator Population,Prey Population
1,6,8
2,6,12
3,6,12
4,6,12
5,6,13
6,6,13
7,7,11
8,7,12
9,7,12
10,7,13
11,7,13
12,7,14
13,7,14
14,7,14
15,7,14
16,7,14
17,7,15
18,7,15
19,7,16
20,7,16
21,8,15
22,8,14
23,9,14
24,10,12
25,11,9
26,12,8
27,12,8
28,12,8
29,12,8
30,12,8
31,12,8
32,12,9
33,12,11
34,12,11
35,11,11
36,11,11
37,11,12
38,11,12
39,11,12
40,11,13
41,11,13
42,11,13
43,11,13
44,11,14
45,11,14
46,11,14
47,13,11
48,14,10
49,14,11
50,14,11
51,14,11
52,14,12
53,14,13
54,14,12
55,15,11
56,14,11
57,14,12
58,14,13
59,14,13
60,13,13
61,13,13
62,13,15
63,14,14
64,14,12
65,14,11
66,14,11
67,13,11
68,13,11
69,13,11
70,13,11
71,13,11
72,13,11
73,13,11
74,13,12
75,13,12
76,13,12
77,13,13
78,13,14
79,13,14
80,13,15
81,13,15
82,12,15
83,11,15
84,11,15
85,11,15
86,11,14
87,11,13
88,11,13
89,11,13
90,11,13
91,10,13
92,10,14
93,10,14
94,10,15
95,10,15
96,10,14
97,10,13
98,10,12
99,9,12
100,9,11
101,9,12
102,9,11
103,9,12
104,8,13
105,8,14
106,8,14
107,9,13
108,8,13
109,8,12
110,8,10
111,8,10
112,9,9
113,9,9
114,9,9
115,9,8
116,9,8
117,9,7
118,9,7
119,9,7
120,9,7
121,9,7
122,9,7
123,9,8
124,10,7
125,10,8
126,10,9
127,10,9
128,10,8
129,10,8
130,10,9
131,10,9
132,10,9
133,10,9
134,10,9
135,10,8
136,10,8
137,10,7
138,10,7
139,10,7
140,10,6
141,10,5
142,9,5
143,9,5
144,9,5
145,9,5
146,9,5
147,9,5
148,9,5
149,9,5
150,9,5
151,9,5
152,9,5
153,9,6
154,9,6
155,9,6
156,9,6
157,7,6
158,7,6
159,6,6
160,6,6
161,6,6
162,6,6
163,6,6
164,6,6
165,6,6
166,6,6
167,6,6
168,6,6
169,6,6
170,6,6
171,6,6
172,6,6
173,6,6
174,6,6
175,6,6
176,5,6
177,5,6
178,5,6
179,5,6
180,4,6
181,4,6
182,3,6
183,3,6
184,3,6
185,2,6
186,2,6
187,2,6
188,2,6
189,2,6
190,2,6
191,2,6
192,2,6
193,2,6
194,1,6
195,1,6
196,1,6
197,1,6
198,1,7
199,1,7
200,0,7
201,6,8
