Cycle,Predator Population,Prey Population
1,6,8
2,6,8
3,6,11
4,6,11
5,6,13
6,6,14
7,7,13
8,8,12
9,8,15
10,8,15
11,8,14
12,8,16
13,8,16
14,8,15
15,8,14
16,8,14
17,8,15
18,8,14
19,8,14
20,8,14
21,8,16
22,9,15
23,10,14
24,10,15
25,10,15
26,11,14
27,12,13
28,12,13
29,12,13
30,12,13
31,12,13
32,12,13
33,12,14
34,12,13
35,9,14
36,9,15
37,9,15
38,9,14
39,10,14
40,10,14
41,10,14
42,10,15
43,10,15
44,11,14
45,11,13
46,11,14
47,11,15
48,11,15
49,12,13
50,13,13
51,13,14
52,13,14
53,13,13
54,13,13
55,13,14
56,13,14
57,13,13
58,13,13
59,13,13
60,13,13
61,13,13
62,13,13
63,13,13
64,13,13
65,13,13
66,13,13
67,13,13
68,13,12
69,13,12
70,13,12
71,13,12
72,13,13
73,13,13
74,12,12
75,12,12
76,12,14
77,12,14
78,12,13
79,11,14
80,11,16
81,11,15
82,11,17
83,11,18
84,10,17
85,9,17
86,9,16
87,9,16
88,9,16
89,9,16
90,9,16
91,9,16
92,9,16
93,8,16
94,8,16
95,8,16
96,8,17
97,8,18
98,8,17
99,7,17
100,8,17
101,9,17
102,9,16
103,9,15
104,9,15
105,9,14
106,10,13
107,10,12
108,10,13
109,10,13
110,10,13
111,10,13
112,11,13
113,12,13
114,12,13
115,12,13
116,12,13
117,12,12
118,12,12
119,12,11
120,12,11
121,12,12
122,12,13
123,13,12
124,13,12
125,15,10
126,15,10
127,15,10
128,14,9
129,14,10
130,14,9
131,14,9
132,14,9
133,14,9
134,14,9
135,13,9
136,13,9
137,13,9
138,11,9
139,11,9
140,11,9
141,10,9
142,10,9
143,10,9
144,10,9
145,10,9
146,10,10
147,9,10
148,8,10
149,8,10
150,8,11
151,8,12
152,8,11
153,8,12
154,8,12
155,8,13
156,8,14
157,8,14
158,7,15
159,7,13
160,7,12
161,7,11
162,7,11
163,7,11
164,7,11
165,7,11
166,7,11
167,7,11
168,7,12
169,8,12
170,9,11
171,9,12
172,9,12
173,10,11
174,10,12
175,10,12
176,10,12
177,10,12
178,10,11
179,10,11
180,10,11
181,10,11
182,10,11
183,10,10
184,10,10
185,10,11
186,12,9
187,12,9
188,12,10
189,12,10
190,12,10
191,12,10
192,13,9
193,13,9
194,13,9
195,12,9
196,12,10
197,11,11
198,11,12
199,11,12
200,11,13
201,11,14
202,12,12
203,12,10
204,12,9
205,12,9
206,12,9
207,11,9
208,10,10
209,10,11
210,10,11
211,10,12
212,10,12
213,11,11
214,11,10
215,11,10
216,11,10
217,11,10
218,11,10
219,12,9
220,12,8
221,12,8
222,12,8
223,12,8
224,12,8
225,12,8
226,12,10
227,12,11
228,12,10
229,12,9
230,12,10
231,12,9
232,12,9
233,12,8
234,12,7
235,12,7
236,12,7
237,11,7
238,11,7
239,10,7
240,10,7
241,10,8
242,10,7
243,10,7
244,10,7
245,10,8
246,10,10
247,10,10
248,9,10
249,9,9
250,9,10
251,10,10
252,10,10
253,10,10
254,9,9
255,9,10
256,9,11
257,8,10
258,8,12
259,8,12
260,8,12
261,8,12
262,8,13
263,8,15
264,8,16
265,8,16
266,9,16
267,9,14
268,9,14
269,9,14
270,10,14
271,11,12
272,12,11
273,12,11
274,12,11
275,12,11
276,12,10
277,12,10
278,12,10
279,12,10
280,12,9
281,12,10
282,12,10
283,12,12
284,12,12
285,12,12
286,14,10
287,14,11
288,14,10
289,14,10
290,14,11
291,14,11
292,14,10
293,14,10
294,14,10
295,14,10
296,14,10
297,15,9
298,15,8
299,15,8
300,15,8
301,15,7
302,15,7
303,16,6
304,16,7
305,16,7
306,16,8
307,16,8
308,16,8
309,16,7
310,16,7
311,16,6
312,16,6
313,16,6
314,16,6
315,18,3
316,18,3
317,17,3
318,17,4
319,17,3
320,16,3
321,15,3
322,15,4
323,15,4
324,15,4
325,15,3
326,15,4
327,15,5
328,15,4
329,15,4
330,15,4
331,15,4
332,14,6
333,14,6
334,14,6
335,14,6
336,13,6
337,13,6
338,12,6
339,12,3
340,12,3
341,12,3
342,12,4
343,12,4
344,12,5
345,12,5
346,12,5
347,12,5
348,12,5
349,12,4
350,10,4
351,10,4
352,10,4
353,10,4
354,10,4
355,10,4
356,10,4
357,10,5
358,10,5
359,10,6
360,9,7
361,9,7
362,9,6
363,9,6
364,9,7
365,9,7
366,9,7
367,9,7
368,9,7
369,9,7
370,9,7
371,9,7
372,9,7
373,9,8
374,9,9
375,9,10
376,9,10
377,9,10
378,9,10
379,9,11
380,9,11
381,9,10
382,9,12
383,8,10
384,8,10
385,8,9
386,10,7
387,10,8
388,10,9
389,10,10
390,10,10
391,10,8
392,10,8
393,10,8
394,10,8
395,10,8
396,10,8
397,10,8
398,10,8
399,10,8
400,10,7
401,10,6
402,10,6
403,10,6
404,10,6
405,10,6
406,9,7
407,9,8
408,9,9
409,9,10
410,10,9
411,11,8
412,11,8
413,11,8
414,11,8
415,11,7
416,11,8
417,11,9
418,11,7
419,11,8
420,11,6
421,11,6
422,11,6
423,11,6
424,11,7
425,11,7
426,11,7
427,11,7
428,11,8
429,11,9
430,11,8
431,10,10
432,10,10
433,10,11
434,10,12
435,10,12
436,10,12
437,10,12
438,10,10
439,10,10
440,10,10
441,10,9
442,10,9
443,10,9
444,10,9
445,9,9
446,9,9
447,9,9
448,9,8
449,9,8
450,9,8
451,9,9
452,9,8
453,9,8
454,8,9
455,8,9
456,8,9
457,8,10
458,8,9
459,8,9
460,8,9
461,9,8
462,9,8
463,9,8
464,9,8
465,9,8
466,10,7
467,10,7
468,9,8
469,9,9
470,9,9
471,9,9
472,8,8
473,8,9
474,8,10
475,8,10
476,8,8
477,9,8
478,10,7
479,10,7
480,10,7
481,10,7
482,10,7
483,10,8
484,10,9
485,10,9
486,10,10
487,10,10
488,10,10
489,10,10
490,11,9
491,12,8
492,12,8
493,12,8
494,12,9
495,12,9
496,11,10
497,11,11
498,11,12
499,11,11
500,11,12
501,11,13
502,11,13
503,11,15
504,11,15
505,11,15
506,11,14
507,11,14
508,11,14
509,12,13
510,12,13
511,13,12
512,12,13
513,11,14
514,11,16
515,11,17
516,11,17
517,11,18
518,11,19
519,11,19
520,11,18
521,12,18
522,12,19
523,12,16
524,12,16
525,12,14
526,13,14
527,13,14
528,13,13
529,13,13
530,13,13
531,13,13
532,13,13
533,13,14
534,14,13
535,14,13
536,14,13
537,14,13
538,14,13
539,14,13
540,14,13
541,14,13
542,14,13
543,14,14
544,13,15
545,13,15
546,13,15
547,12,15
548,12,14
549,11,14
550,11,14
551,11,14
552,11,14
553,11,14
554,11,14
555,11,14
556,11,15
557,12,15
558,12,15
559,12,15
560,12,14
561,12,13
562,12,12
563,12,13
564,13,11
565,13,12
566,13,12
567,12,11
568,12,11
569,12,11
570,12,11
571,12,11
572,12,9
573,13,8
574,13,8
575,13,9
576,12,9
577,14,7
578,14,9
579,14,9
580,14,9
581,14,9
582,14,7
583,15,5
584,15,6
585,15,5
586,15,4
587,15,4
588,15,5
589,14,5
590,14,5
591,14,4
592,14,4
593,14,4
594,14,4
595,14,4
596,14,4
597,14,4
598,14,4
599,14,4
600,14,4
601,14,4
602,14,4
603,14,4
604,14,4
605,14,4
606,14,4
607,14,4
608,13,4
609,12,4
