Cycle,Predator Population,Prey Population
1,6,8
2,6,9
3,6,10
4,6,11
5,6,13
6,6,13
7,6,12
8,6,12
9,6,12
10,6,11
11,7,10
12,7,11
13,7,10
14,7,10
15,8,9
16,8,10
17,9,8
18,11,6
19,11,6
20,11,5
21,11,5
22,11,6
23,11,7
24,12,6
25,12,6
26,13,6
27,13,7
28,13,6
29,13,6
30,14,6
31,14,6
32,14,6
33,14,7
34,14,6
35,13,8
36,13,7
37,13,7
38,13,8
39,13,8
40,13,7
41,13,7
42,13,7
43,13,8
44,13,8
45,14,7
46,14,6
47,14,6
48,14,7
49,14,6
50,14,6
51,14,6
52,14,6
53,13,4
54,13,4
55,13,5
56,13,4
57,13,4
58,13,4
59,13,4
60,13,3
61,13,4
62,13,4
63,13,3
64,13,3
65,13,3
66,12,3
67,12,4
68,12,4
69,12,4
70,12,4
71,12,5
72,12,5
73,12,7
74,11,8
75,11,8
76,11,7
77,10,8
78,10,9
79,10,8
80,10,9
81,10,10
82,10,9
83,10,11
84,10,12
85,10,11
86,10,11
87,11,9
88,11,8
89,11,8
90,11,8
91,11,8
92,11,9
93,11,8
94,11,8
95,11,8
96,11,8
97,11,7
98,11,7
99,11,8
100,11,9
101,11,8
102,11,8
103,11,9
104,12,8
105,12,8
106,12,8
107,12,9
108,12,9
109,12,9
110,12,9
111,12,9
112,12,10
113,12,10
114,12,11
115,12,11
116,12,11
117,12,12
118,12,13
119,12,14
120,12,14
121,12,14
122,11,13
123,10,14
124,9,14
125,10,13
126,10,13
127,11,14
128,11,14
129,11,13
130,11,12
131,12,10
132,13,9
133,13,9
134,13,9
135,13,9
136,13,9
137,13,10
138,13,10
139,13,9
140,13,10
141,13,11
142,12,11
143,13,11
144,13,11
145,13,9
146,13,10
147,13,10
148,13,10
149,13,10
150,13,11
151,13,10
152,14,10
153,14,10
154,14,9
155,14,10
156,15,8
157,15,8
158,15,8
159,15,9
160,15,9
161,15,8
162,14,8
163,14,6
164,14,5
165,13,6
166,12,6
167,12,6
168,12,7
169,12,8
170,12,10
171,12,10
172,12,10
173,12,10
174,12,10
175,12,9
176,13,8
177,13,7
178,13,8
179,13,7
180,14,5
181,14,5
182,14,6
183,14,5
184,14,5
185,14,4
186,14,3
187,14,3
188,14,3
189,14,3
190,14,3
191,14,4
192,14,4
193,14,4
194,14,5
195,14,5
196,14,4
197,14,4
198,14,2
199,14,2
200,14,2
201,14,1
202,13,2
203,13,2
204,13,2
205,13,2
206,13,2
207,13,1
208,13,1
209,13,1
210,13,1
211,13,0
212,6,8
