Cycle,Predator Population,Prey Population
1,6,8
2,6,8
3,6,9
4,6,10
5,6,10
6,6,11
7,6,11
8,6,11
9,6,11
10,6,12
11,6,13
12,7,12
13,8,11
14,8,11
15,8,11
16,8,12
17,8,12
18,8,11
19,8,11
20,8,11
21,8,12
22,8,11
23,8,11
24,8,12
25,8,11
26,9,11
27,9,11
28,10,11
29,10,11
30,10,11
31,10,12
32,10,13
33,11,13
34,11,12
35,10,12
36,10,12
37,10,13
38,10,13
39,10,15
40,10,15
41,11,14
42,11,15
43,11,16
44,11,16
45,12,15
46,12,15
47,12,15
48,12,15
49,12,14
50,12,14
51,13,14
52,13,13
53,13,14
54,13,14
55,14,12
56,14,12
57,15,9
58,15,9
59,15,9
60,15,9
61,15,9
62,15,9
63,15,9
64,15,9
65,15,9
66,15,10
67,15,10
68,12,10
69,12,10
70,12,11
71,12,11
72,12,11
73,11,13
74,11,13
75,11,13
76,11,14
77,11,13
78,11,14
79,11,12
80,11,13
81,11,15
82,11,16
83,11,17
84,12,16
85,12,15
86,11,16
87,11,16
88,11,16
89,11,17
90,10,17
91,11,16
92,11,17
93,13,15
94,13,15
95,13,13
96,13,13
97,13,11
98,13,11
99,13,11
100,13,12
101,13,12
102,13,12
103,14,11
104,14,11
105,14,11
106,14,12
107,14,13
108,14,13
109,14,13
110,13,12
111,13,11
112,13,11
113,13,11
114,14,10
115,14,10
116,14,10
117,14,10
118,14,11
119,14,11
120,14,11
121,14,10
122,14,10
123,14,10
124,14,10
125,14,11
126,15,10
127,15,10
128,15,10
129,15,10
130,15,10
131,15,9
132,14,9
133,14,9
134,14,9
135,14,9
136,14,9
137,14,9
138,13,9
139,13,9
140,13,11
141,13,11
142,12,11
143,12,12
144,12,11
145,11,11
146,11,9
147,10,9
148,10,10
149,10,10
150,10,11
151,10,11
152,10,10
153,10,11
154,11,9
155,11,8
156,11,9
157,11,9
158,11,10
159,11,10
160,11,10
161,10,10
162,10,10
163,10,10
164,10,10
165,10,10
166,10,10
167,10,11
168,10,11
169,10,11
170,10,12
171,10,12
172,10,14
173,10,14
174,10,14
175,10,14
176,9,12
177,10,12
178,11,10
179,11,8
180,11,8
181,11,8
182,10,8
183,10,9
184,10,9
185,9,10
186,9,10
187,9,10
188,9,11
189,9,13
190,9,15
191,9,13
192,9,10
193,9,10
194,10,10
195,10,10
196,10,10
197,10,10
198,10,10
199,10,11
200,11,10
201,11,10
202,11,9
203,11,9
204,12,8
205,12,8
206,12,8
207,12,8
208,12,8
209,12,8
210,12,7
211,12,7
212,12,7
213,11,7
214,11,7
215,11,7
216,11,8
217,11,9
218,10,9
219,10,9
220,10,9
221,10,9
222,10,11
223,10,11
224,10,11
225,10,12
226,10,12
227,10,12
228,10,12
229,9,12
230,9,12
231,9,13
232,9,13
233,9,12
234,9,12
235,8,11
236,8,11
237,8,11
238,8,11
239,7,11
240,7,11
241,6,11
242,6,10
243,6,11
244,6,11
245,5,12
246,4,12
247,4,12
248,4,14
249,4,15
250,4,16
251,4,15
252,4,14
253,4,14
254,4,15
255,4,17
256,4,17
257,4,19
258,4,16
259,4,15
260,5,15
261,5,15
262,5,14
263,5,14
264,5,14
265,5,14
266,5,15
267,5,15
268,5,16
269,5,16
270,5,16
271,5,17
272,5,17
273,5,18
274,5,17
275,6,16
276,7,15
277,7,15
278,7,15
279,7,15
280,7,16
281,7,16
282,7,16
283,7,16
284,7,16
285,7,15
286,7,16
287,9,14
288,10,13
289,11,12
290,11,12
291,11,12
292,11,12
293,11,11
294,11,11
295,11,12
296,11,12
297,11,11
298,11,10
299,11,10
300,11,10
301,11,10
302,11,10
303,12,8
304,13,7
305,13,8
306,13,8
307,14,7
308,14,7
309,14,7
310,14,7
311,14,7
312,14,7
313,14,7
314,14,8
315,14,8
316,14,8
317,14,8
318,14,8
319,14,6
320,14,6
321,14,6
322,13,6
323,12,6
324,12,6
325,12,6
326,12,6
327,12,5
328,12,5
329,12,5
330,11,5
331,11,5
332,11,4
333,11,4
334,11,4
335,11,4
336,10,4
337,10,4
338,9,4
339,8,4
340,8,4
341,8,4
342,7,4
343,7,4
344,7,4
345,7,4
346,7,4
347,7,4
348,7,4
349,7,4
350,7,4
351,7,4
352,7,4
353,6,4
354,6,4
355,5,4
356,5,4
357,5,4
358,4,4
359,3,4
360,3,4
361,3,4
362,3,4
363,3,4
364,3,4
365,3,4
366,1,4
367,1,4
368,1,4
369,1,4
370,1,3
371,1,3
372,1,3
373,1,2
374,1,2
375,1,2
376,1,2
377,1,2
378,1,2
379,1,2
380,1,2
381,1,2
382,1,2
383,1,2
384,1,3
385,0,3
386,6,8
