step,agent_id,reward,cumulative_reward,terminated
1,type_1_prey_6,0.0,0.0,False
1,type_1_predator_23,0.0,0.0,False
1,type_1_prey_31,0.0,0.0,False
1,type_1_prey_4,0.0,0.0,False
1,type_1_predator_4,0.0,0.0,False
1,type_1_prey_21,0.0,0.0,False
1,type_1_prey_29,0.0,0.0,False
1,type_1_predator_2,0.0,0.0,False
1,type_1_prey_18,0.0,0.0,False
1,type_1_prey_25,0.0,0.0,False
1,type_1_prey_26,0.0,0.0,False
1,type_1_predator_0,0.0,0.0,False
1,type_1_prey_19,0.0,0.0,False
1,type_1_predator_11,0.0,0.0,False
1,type_1_prey_11,0.0,0.0,False
1,type_1_prey_9,0.0,0.0,False
1,type_1_predator_18,0.0,0.0,False
1,type_1_prey_20,0.0,0.0,False
1,type_1_predator_10,0.0,0.0,False
1,type_1_predator_14,0.0,0.0,False
1,type_1_prey_17,0.0,0.0,False
1,type_1_predator_21,0.0,0.0,False
1,type_1_prey_30,0.0,0.0,False
1,type_1_prey_27,0.0,0.0,False
1,type_1_predator_17,0.0,0.0,False
1,type_1_predator_15,0.0,0.0,False
1,type_1_predator_20,0.0,0.0,False
1,type_1_prey_13,0.0,0.0,False
1,type_1_predator_12,0.0,0.0,False
1,type_1_prey_15,0.0,0.0,False
1,type_1_predator_8,0.0,0.0,False
1,type_1_predator_16,0.0,0.0,False
1,type_1_prey_24,0.0,0.0,False
1,type_1_prey_12,0.0,0.0,False
1,type_1_prey_22,0.0,0.0,False
1,type_1_prey_14,0.0,0.0,False
1,type_1_prey_7,0.0,0.0,False
1,type_1_predator_22,0.0,0.0,False
1,type_1_prey_23,0.0,0.0,False
1,type_1_predator_7,0.0,0.0,False
1,type_1_prey_3,0.0,0.0,False
1,type_1_predator_5,0.0,0.0,False
1,type_1_predator_13,0.0,0.0,False
1,type_1_predator_6,0.0,0.0,False
1,type_1_prey_2,0.0,0.0,False
1,type_1_prey_10,0.0,0.0,False
1,type_1_predator_9,0.0,0.0,False
1,type_1_prey_8,0.0,0.0,False
1,type_1_prey_1,0.0,0.0,False
1,type_1_prey_16,0.0,0.0,False
1,type_1_prey_5,0.0,0.0,False
1,type_1_prey_28,0.0,0.0,False
1,type_1_prey_0,0.0,0.0,False
1,type_1_predator_3,0.0,0.0,False
1,type_1_predator_19,0.0,0.0,False
1,type_1_predator_1,0.0,0.0,False
2,type_1_prey_6,0.0,0.0,False
2,type_1_predator_23,0.0,0.0,False
2,type_1_prey_31,0.0,0.0,False
2,type_1_prey_21,0.0,0.0,False
2,type_1_predator_4,0.0,0.0,False
2,type_1_prey_4,0.0,0.0,False
2,type_1_prey_29,0.0,0.0,False
2,type_1_predator_2,0.0,0.0,False
2,type_1_prey_18,0.0,0.0,False
2,type_1_prey_25,0.0,0.0,False
2,type_1_prey_26,0.0,0.0,False
2,type_1_predator_0,0.0,0.0,False
2,type_1_prey_19,0.0,0.0,False
2,type_1_predator_11,0.0,0.0,False
2,type_1_prey_11,0.0,0.0,False
2,type_1_prey_9,0.0,0.0,False
2,type_1_predator_18,0.0,0.0,False
2,type_1_prey_20,0.0,0.0,False
2,type_1_predator_10,0.0,0.0,False
2,type_1_predator_14,0.0,0.0,False
2,type_1_prey_17,0.0,0.0,False
2,type_1_predator_21,0.0,0.0,False
2,type_1_prey_30,0.0,0.0,False
2,type_1_prey_27,0.0,0.0,False
2,type_1_predator_17,0.0,0.0,False
2,type_1_predator_15,0.0,0.0,False
2,type_1_predator_20,0.0,0.0,False
2,type_1_prey_13,0.0,0.0,False
2,type_1_predator_12,0.0,0.0,False
2,type_1_prey_15,0.0,0.0,False
2,type_1_predator_8,0.0,0.0,False
2,type_1_predator_16,0.0,0.0,False
2,type_1_prey_24,0.0,0.0,False
2,type_1_prey_12,0.0,0.0,False
2,type_1_prey_22,0.0,0.0,False
2,type_1_prey_14,0.0,0.0,False
2,type_1_prey_7,0.0,0.0,False
2,type_1_predator_22,0.0,0.0,False
2,type_1_prey_23,0.0,0.0,False
2,type_1_predator_7,0.0,0.0,False
2,type_1_prey_3,0.0,0.0,False
2,type_1_predator_5,0.0,0.0,False
2,type_1_predator_13,0.0,0.0,False
2,type_1_predator_6,0.0,0.0,False
2,type_1_prey_2,0.0,0.0,False
2,type_1_prey_10,0.0,0.0,True
2,type_1_predator_9,0.0,0.0,False
2,type_1_prey_8,0.0,0.0,False
2,type_1_prey_1,0.0,0.0,False
2,type_1_prey_16,0.0,0.0,False
2,type_1_prey_5,0.0,0.0,False
2,type_1_prey_28,0.0,0.0,False
2,type_1_prey_0,0.0,0.0,False
2,type_1_predator_19,0.0,0.0,False
2,type_1_predator_3,0.0,0.0,False
2,type_1_predator_1,0.0,0.0,False
3,type_1_prey_6,0.0,0.0,False
3,type_1_predator_23,0.0,0.0,False
3,type_1_prey_31,0.0,0.0,False
3,type_1_prey_32,0.0,0.0,False
3,type_1_prey_21,0.0,0.0,False
3,type_1_predator_4,0.0,0.0,False
3,type_1_prey_4,0.0,0.0,False
3,type_1_prey_29,0.0,0.0,False
3,type_1_predator_2,0.0,0.0,False
3,type_1_prey_18,0.0,0.0,False
3,type_1_prey_25,0.0,0.0,False
3,type_1_prey_26,0.0,0.0,False
3,type_1_prey_33,0.0,0.0,False
3,type_1_predator_0,0.0,0.0,False
3,type_1_prey_19,0.0,0.0,False
3,type_1_predator_11,0.0,0.0,False
3,type_1_prey_11,0.0,0.0,False
3,type_1_prey_9,0.0,0.0,False
3,type_1_predator_18,0.0,0.0,False
3,type_1_prey_20,0.0,0.0,False
3,type_1_predator_10,0.0,0.0,False
3,type_1_predator_14,0.0,0.0,False
3,type_1_prey_17,0.0,0.0,False
3,type_1_predator_21,0.0,0.0,False
3,type_1_prey_30,0.0,0.0,False
3,type_1_prey_27,0.0,0.0,False
3,type_1_predator_17,0.0,0.0,False
3,type_1_predator_15,0.0,0.0,False
3,type_1_predator_20,0.0,0.0,False
3,type_1_prey_13,10.0,10.0,False
3,type_1_predator_12,0.0,0.0,False
3,type_1_prey_15,0.0,0.0,False
3,type_1_predator_8,0.0,0.0,False
3,type_1_predator_16,0.0,0.0,False
3,type_1_prey_24,0.0,0.0,False
3,type_1_prey_12,0.0,0.0,False
3,type_1_prey_22,0.0,0.0,False
3,type_1_prey_14,10.0,10.0,False
3,type_1_prey_7,0.0,0.0,False
3,type_1_predator_22,0.0,0.0,False
3,type_1_prey_23,0.0,0.0,False
3,type_1_predator_7,0.0,0.0,False
3,type_1_prey_3,0.0,0.0,False
3,type_1_predator_5,0.0,0.0,False
3,type_1_predator_13,0.0,0.0,False
3,type_1_predator_6,0.0,0.0,False
3,type_1_prey_2,0.0,0.0,False
3,type_1_prey_10,0.0,0.0,False
3,type_1_predator_9,0.0,0.0,False
3,type_1_prey_8,10.0,10.0,False
3,type_1_prey_1,0.0,0.0,True
3,type_1_prey_16,0.0,0.0,False
3,type_1_prey_5,0.0,0.0,False
3,type_1_prey_28,0.0,0.0,False
3,type_1_prey_0,0.0,0.0,False
3,type_1_predator_19,0.0,0.0,False
3,type_1_predator_3,0.0,0.0,False
3,type_1_predator_1,0.0,0.0,False
4,type_1_prey_6,0.0,0.0,False
4,type_1_predator_23,0.0,0.0,False
4,type_1_prey_31,0.0,0.0,False
4,type_1_prey_32,0.0,0.0,False
4,type_1_prey_21,10.0,10.0,False
4,type_1_predator_4,0.0,0.0,False
4,type_1_prey_4,0.0,0.0,False
4,type_1_prey_29,0.0,0.0,False
4,type_1_predator_2,0.0,0.0,False
4,type_1_prey_18,0.0,0.0,False
4,type_1_prey_25,0.0,0.0,False
4,type_1_prey_26,0.0,0.0,False
4,type_1_prey_33,0.0,0.0,False
4,type_1_predator_0,0.0,0.0,False
4,type_1_prey_19,10.0,10.0,False
4,type_1_predator_11,0.0,0.0,False
4,type_1_prey_11,0.0,0.0,False
4,type_1_prey_9,0.0,0.0,False
4,type_1_predator_18,0.0,0.0,False
4,type_1_prey_34,0.0,0.0,False
4,type_1_prey_38,0.0,0.0,False
4,type_1_prey_20,0.0,0.0,False
4,type_1_predator_10,0.0,0.0,False
4,type_1_prey_35,0.0,0.0,False
4,type_1_predator_14,0.0,0.0,False
4,type_1_prey_17,10.0,10.0,False
4,type_1_predator_21,0.0,0.0,False
4,type_1_prey_30,0.0,0.0,False
4,type_1_prey_27,0.0,0.0,False
4,type_1_predator_17,0.0,0.0,False
4,type_1_predator_15,0.0,0.0,False
4,type_1_predator_20,0.0,0.0,False
4,type_1_prey_13,0.0,10.0,False
4,type_1_predator_12,0.0,0.0,False
4,type_1_prey_15,0.0,0.0,False
4,type_1_predator_8,0.0,0.0,False
4,type_1_predator_16,0.0,0.0,False
4,type_1_prey_24,0.0,0.0,False
4,type_1_prey_12,0.0,0.0,False
4,type_1_prey_22,0.0,0.0,False
4,type_1_prey_14,0.0,10.0,True
4,type_1_prey_7,0.0,0.0,False
4,type_1_predator_22,0.0,0.0,False
4,type_1_prey_23,0.0,0.0,False
4,type_1_predator_7,0.0,0.0,False
4,type_1_prey_3,10.0,10.0,False
4,type_1_predator_5,0.0,0.0,False
4,type_1_predator_13,0.0,0.0,False
4,type_1_predator_6,0.0,0.0,False
4,type_1_prey_2,0.0,0.0,False
4,type_1_prey_10,0.0,0.0,False
4,type_1_predator_9,0.0,0.0,False
4,type_1_prey_8,0.0,10.0,True
4,type_1_prey_1,0.0,0.0,False
4,type_1_prey_16,0.0,0.0,False
4,type_1_prey_36,0.0,0.0,False
4,type_1_prey_5,0.0,0.0,False
4,type_1_prey_28,10.0,10.0,False
4,type_1_prey_0,10.0,10.0,False
4,type_1_predator_19,0.0,0.0,False
4,type_1_predator_3,0.0,0.0,False
4,type_1_prey_37,0.0,0.0,False
4,type_1_predator_1,0.0,0.0,False
5,type_1_prey_6,0.0,0.0,False
5,type_1_predator_23,0.0,0.0,False
5,type_1_prey_31,0.0,0.0,False
5,type_1_prey_32,0.0,0.0,False
5,type_1_prey_21,0.0,10.0,False
5,type_1_predator_4,0.0,0.0,False
5,type_1_prey_4,0.0,0.0,False
5,type_1_prey_29,0.0,0.0,False
5,type_1_predator_2,0.0,0.0,False
5,type_1_prey_18,10.0,10.0,False
5,type_1_prey_25,10.0,10.0,False
5,type_1_prey_26,0.0,0.0,False
5,type_1_prey_33,0.0,0.0,False
5,type_1_predator_0,0.0,0.0,False
5,type_1_prey_19,0.0,10.0,False
5,type_1_predator_11,0.0,0.0,False
5,type_1_prey_11,0.0,0.0,True
5,type_1_prey_9,0.0,0.0,False
5,type_1_predator_18,0.0,0.0,False
5,type_1_prey_34,0.0,0.0,False
5,type_1_prey_38,0.0,0.0,False
5,type_1_prey_20,0.0,0.0,False
5,type_1_predator_10,0.0,0.0,False
5,type_1_prey_35,0.0,0.0,False
5,type_1_predator_14,0.0,0.0,False
5,type_1_prey_17,0.0,10.0,False
5,type_1_predator_21,0.0,0.0,False
5,type_1_prey_30,0.0,0.0,False
5,type_1_prey_27,0.0,0.0,False
5,type_1_predator_17,0.0,0.0,False
5,type_1_predator_15,0.0,0.0,False
5,type_1_predator_20,0.0,0.0,False
5,type_1_prey_13,0.0,10.0,False
5,type_1_predator_12,0.0,0.0,False
5,type_1_prey_15,10.0,10.0,False
5,type_1_predator_8,0.0,0.0,False
5,type_1_predator_16,0.0,0.0,False
5,type_1_prey_24,0.0,0.0,False
5,type_1_prey_12,0.0,0.0,False
5,type_1_prey_22,0.0,0.0,False
5,type_1_prey_14,0.0,0.0,False
5,type_1_prey_7,0.0,0.0,False
5,type_1_predator_22,0.0,0.0,False
5,type_1_prey_23,0.0,0.0,False
5,type_1_predator_7,0.0,0.0,False
5,type_1_prey_3,0.0,10.0,False
5,type_1_predator_5,0.0,0.0,False
5,type_1_predator_13,0.0,0.0,False
5,type_1_predator_6,0.0,0.0,False
5,type_1_prey_39,0.0,0.0,False
5,type_1_prey_2,0.0,0.0,False
5,type_1_prey_10,0.0,0.0,False
5,type_1_predator_9,0.0,0.0,False
5,type_1_prey_8,0.0,0.0,False
5,type_1_prey_1,0.0,0.0,False
5,type_1_prey_16,0.0,0.0,False
5,type_1_prey_36,0.0,0.0,False
5,type_1_prey_5,0.0,0.0,False
5,type_1_prey_28,0.0,10.0,False
5,type_1_prey_0,0.0,10.0,True
5,type_1_predator_19,0.0,0.0,False
5,type_1_predator_3,0.0,0.0,False
5,type_1_prey_37,0.0,0.0,False
5,type_1_predator_1,0.0,0.0,False
6,type_1_prey_6,0.0,0.0,False
6,type_1_predator_23,0.0,0.0,False
6,type_1_prey_31,0.0,0.0,False
6,type_1_prey_32,0.0,0.0,False
6,type_1_prey_21,0.0,10.0,False
6,type_1_predator_4,0.0,0.0,False
6,type_1_prey_4,0.0,0.0,False
6,type_1_prey_29,0.0,0.0,False
6,type_1_predator_2,0.0,0.0,False
6,type_1_prey_18,0.0,10.0,False
6,type_1_prey_25,0.0,10.0,False
6,type_1_prey_26,0.0,0.0,False
6,type_1_prey_33,0.0,0.0,False
6,type_1_predator_0,0.0,0.0,False
6,type_1_prey_19,0.0,10.0,False
6,type_1_predator_11,0.0,0.0,False
6,type_1_prey_11,0.0,0.0,False
6,type_1_prey_9,10.0,10.0,False
6,type_1_predator_18,0.0,0.0,False
6,type_1_prey_34,0.0,0.0,False
6,type_1_prey_38,0.0,0.0,False
6,type_1_prey_20,0.0,0.0,False
6,type_1_predator_10,0.0,0.0,False
6,type_1_prey_35,0.0,0.0,False
6,type_1_predator_14,0.0,0.0,False
6,type_1_prey_17,0.0,10.0,False
6,type_1_predator_21,0.0,0.0,False
6,type_1_prey_30,0.0,0.0,False
6,type_1_prey_27,0.0,0.0,False
6,type_1_predator_17,0.0,0.0,False
6,type_1_predator_15,0.0,0.0,False
6,type_1_predator_20,0.0,0.0,False
6,type_1_prey_13,0.0,10.0,False
6,type_1_predator_12,0.0,0.0,False
6,type_1_prey_15,0.0,10.0,False
6,type_1_predator_8,0.0,0.0,False
6,type_1_predator_16,0.0,0.0,False
6,type_1_prey_24,0.0,0.0,False
6,type_1_prey_12,0.0,0.0,False
6,type_1_prey_22,0.0,0.0,False
6,type_1_prey_14,0.0,0.0,False
6,type_1_prey_7,0.0,0.0,False
6,type_1_predator_22,0.0,0.0,False
6,type_1_prey_23,0.0,0.0,False
6,type_1_predator_7,0.0,0.0,False
6,type_1_prey_3,0.0,10.0,False
6,type_1_predator_5,0.0,0.0,False
6,type_1_predator_13,0.0,0.0,False
6,type_1_predator_6,0.0,0.0,False
6,type_1_prey_39,0.0,0.0,False
6,type_1_prey_2,10.0,10.0,False
6,type_1_prey_10,0.0,0.0,False
6,type_1_predator_9,0.0,0.0,False
6,type_1_prey_8,0.0,0.0,True
6,type_1_prey_1,0.0,0.0,False
6,type_1_prey_16,0.0,0.0,False
6,type_1_prey_36,0.0,0.0,False
6,type_1_prey_5,0.0,0.0,False
6,type_1_prey_28,0.0,10.0,False
6,type_1_prey_0,0.0,0.0,False
6,type_1_predator_19,0.0,0.0,False
6,type_1_predator_3,0.0,0.0,False
6,type_1_prey_37,0.0,0.0,False
6,type_1_predator_1,0.0,0.0,False
7,type_1_prey_6,10.0,10.0,False
7,type_1_predator_23,0.0,0.0,False
7,type_1_prey_31,0.0,0.0,False
7,type_1_prey_32,0.0,0.0,False
7,type_1_prey_21,0.0,10.0,False
7,type_1_predator_4,0.0,0.0,False
7,type_1_prey_4,0.0,0.0,False
7,type_1_prey_29,0.0,0.0,False
7,type_1_predator_2,0.0,0.0,False
7,type_1_prey_18,0.0,10.0,False
7,type_1_prey_25,0.0,10.0,False
7,type_1_prey_26,0.0,0.0,False
7,type_1_prey_33,0.0,0.0,False
7,type_1_predator_0,0.0,0.0,False
7,type_1_prey_19,0.0,10.0,False
7,type_1_predator_11,0.0,0.0,False
7,type_1_predator_24,0.0,0.0,False
7,type_1_prey_11,0.0,0.0,False
7,type_1_prey_9,0.0,10.0,False
7,type_1_predator_25,0.0,0.0,False
7,type_1_predator_18,0.0,0.0,False
7,type_1_prey_34,0.0,0.0,False
7,type_1_prey_38,0.0,0.0,False
7,type_1_prey_20,0.0,0.0,True
7,type_1_predator_10,0.0,0.0,False
7,type_1_prey_35,0.0,0.0,False
7,type_1_predator_14,0.0,0.0,False
7,type_1_prey_17,0.0,10.0,False
7,type_1_predator_21,10.0,10.0,False
7,type_1_prey_30,0.0,0.0,False
7,type_1_prey_27,0.0,0.0,False
7,type_1_predator_17,0.0,0.0,False
7,type_1_predator_15,0.0,0.0,False
7,type_1_predator_20,0.0,0.0,False
7,type_1_prey_13,0.0,10.0,True
7,type_1_predator_12,0.0,0.0,False
7,type_1_prey_15,0.0,10.0,True
7,type_1_predator_8,0.0,0.0,False
7,type_1_predator_16,0.0,0.0,False
7,type_1_prey_24,0.0,0.0,False
7,type_1_prey_12,0.0,0.0,False
7,type_1_prey_22,0.0,0.0,False
7,type_1_prey_14,0.0,0.0,True
7,type_1_prey_7,0.0,0.0,False
7,type_1_predator_22,0.0,0.0,False
7,type_1_prey_23,0.0,0.0,False
7,type_1_predator_7,10.0,10.0,False
7,type_1_prey_3,0.0,10.0,False
7,type_1_predator_5,0.0,0.0,False
7,type_1_predator_13,0.0,0.0,False
7,type_1_predator_6,0.0,0.0,False
7,type_1_prey_39,0.0,0.0,False
7,type_1_prey_2,0.0,10.0,False
7,type_1_prey_10,0.0,0.0,False
7,type_1_predator_9,0.0,0.0,False
7,type_1_prey_8,0.0,0.0,False
7,type_1_prey_1,0.0,0.0,False
7,type_1_prey_16,0.0,0.0,False
7,type_1_prey_36,0.0,0.0,False
7,type_1_prey_5,0.0,0.0,False
7,type_1_prey_28,0.0,10.0,False
7,type_1_prey_0,0.0,0.0,False
7,type_1_predator_19,0.0,0.0,False
7,type_1_predator_3,0.0,0.0,False
7,type_1_prey_37,0.0,0.0,False
7,type_1_predator_1,0.0,0.0,False
8,type_1_prey_6,0.0,10.0,False
8,type_1_predator_23,0.0,0.0,False
8,type_1_prey_31,0.0,0.0,False
8,type_1_prey_32,0.0,0.0,False
8,type_1_prey_4,0.0,0.0,False
8,type_1_prey_21,0.0,10.0,False
8,type_1_predator_4,0.0,0.0,False
8,type_1_prey_29,0.0,0.0,False
8,type_1_prey_18,0.0,10.0,False
8,type_1_predator_2,0.0,0.0,False
8,type_1_prey_25,0.0,10.0,False
8,type_1_prey_26,0.0,0.0,False
8,type_1_prey_33,0.0,0.0,False
8,type_1_predator_0,0.0,0.0,False
8,type_1_prey_19,0.0,10.0,False
8,type_1_predator_11,0.0,0.0,False
8,type_1_predator_24,0.0,0.0,False
8,type_1_prey_11,0.0,0.0,False
8,type_1_prey_9,0.0,10.0,False
8,type_1_predator_25,0.0,0.0,False
8,type_1_prey_34,0.0,0.0,False
8,type_1_predator_18,0.0,0.0,False
8,type_1_prey_38,0.0,0.0,False
8,type_1_prey_20,,0.0,
8,type_1_predator_10,0.0,0.0,False
8,type_1_prey_35,0.0,0.0,False
8,type_1_predator_14,0.0,0.0,False
8,type_1_prey_17,0.0,10.0,False
8,type_1_predator_21,0.0,10.0,False
8,type_1_prey_30,0.0,0.0,False
8,type_1_prey_27,0.0,0.0,False
8,type_1_predator_17,0.0,0.0,False
8,type_1_predator_15,0.0,0.0,False
8,type_1_predator_20,0.0,0.0,False
8,type_1_prey_13,0.0,0.0,False
8,type_1_predator_12,0.0,0.0,False
8,type_1_prey_15,,10.0,
8,type_1_predator_8,0.0,0.0,False
8,type_1_predator_16,0.0,0.0,False
8,type_1_prey_24,0.0,0.0,False
8,type_1_prey_12,0.0,0.0,False
8,type_1_prey_22,0.0,0.0,False
8,type_1_prey_14,,0.0,
8,type_1_prey_7,0.0,0.0,False
8,type_1_predator_22,0.0,0.0,False
8,type_1_prey_23,0.0,0.0,False
8,type_1_predator_7,0.0,10.0,False
8,type_1_prey_3,0.0,10.0,False
8,type_1_predator_5,0.0,0.0,False
8,type_1_predator_13,0.0,0.0,False
8,type_1_predator_6,0.0,0.0,False
8,type_1_prey_39,0.0,0.0,False
8,type_1_prey_2,0.0,10.0,False
8,type_1_prey_10,0.0,0.0,False
8,type_1_predator_9,0.0,0.0,False
8,type_1_prey_8,0.0,0.0,False
8,type_1_prey_1,0.0,0.0,False
8,type_1_prey_16,10.0,10.0,False
8,type_1_prey_36,0.0,0.0,False
8,type_1_prey_5,0.0,0.0,False
8,type_1_prey_28,0.0,10.0,False
8,type_1_prey_0,0.0,0.0,False
8,type_1_predator_3,0.0,0.0,False
8,type_1_prey_37,0.0,0.0,False
8,type_1_predator_19,0.0,0.0,False
8,type_1_predator_1,0.0,0.0,False
9,type_1_prey_6,0.0,10.0,False
9,type_1_predator_23,0.0,0.0,False
9,type_1_prey_31,0.0,0.0,False
9,type_1_prey_32,0.0,0.0,False
9,type_1_predator_26,0.0,0.0,False
9,type_1_prey_21,0.0,10.0,False
9,type_1_predator_4,0.0,0.0,False
9,type_1_prey_4,0.0,0.0,False
9,type_1_prey_29,0.0,0.0,False
9,type_1_predator_2,0.0,0.0,False
9,type_1_prey_18,0.0,10.0,True
9,type_1_prey_25,0.0,10.0,False
9,type_1_prey_26,0.0,0.0,False
9,type_1_prey_33,0.0,0.0,False
9,type_1_predator_0,0.0,0.0,False
9,type_1_prey_19,0.0,10.0,False
9,type_1_predator_11,0.0,0.0,False
9,type_1_predator_24,0.0,0.0,False
9,type_1_prey_11,0.0,0.0,False
9,type_1_prey_9,0.0,10.0,False
9,type_1_predator_25,0.0,0.0,False
9,type_1_predator_18,0.0,0.0,False
9,type_1_prey_34,0.0,0.0,False
9,type_1_prey_38,0.0,0.0,False
9,type_1_prey_20,,0.0,
9,type_1_predator_10,0.0,0.0,False
9,type_1_prey_35,0.0,0.0,False
9,type_1_predator_14,0.0,0.0,False
9,type_1_prey_17,0.0,10.0,False
9,type_1_predator_21,10.0,20.0,False
9,type_1_prey_30,0.0,0.0,False
9,type_1_prey_27,0.0,0.0,False
9,type_1_predator_17,0.0,0.0,False
9,type_1_predator_15,0.0,0.0,False
9,type_1_predator_20,0.0,0.0,False
9,type_1_prey_13,0.0,0.0,False
9,type_1_predator_12,0.0,0.0,False
9,type_1_prey_15,,10.0,
9,type_1_predator_8,0.0,0.0,False
9,type_1_predator_16,0.0,0.0,False
9,type_1_prey_24,0.0,0.0,False
9,type_1_prey_12,0.0,0.0,False
9,type_1_prey_22,0.0,0.0,False
9,type_1_prey_14,,0.0,
9,type_1_prey_7,0.0,0.0,False
9,type_1_predator_22,0.0,0.0,False
9,type_1_prey_23,0.0,0.0,False
9,type_1_predator_7,0.0,10.0,False
9,type_1_prey_3,0.0,10.0,False
9,type_1_predator_5,0.0,0.0,False
9,type_1_predator_13,0.0,0.0,False
9,type_1_predator_6,0.0,0.0,False
9,type_1_prey_39,0.0,0.0,False
9,type_1_prey_2,0.0,10.0,True
9,type_1_prey_10,0.0,0.0,False
9,type_1_predator_9,0.0,0.0,False
9,type_1_prey_8,0.0,0.0,False
9,type_1_prey_1,0.0,0.0,False
9,type_1_prey_16,0.0,10.0,False
9,type_1_prey_36,0.0,0.0,False
9,type_1_prey_5,0.0,0.0,False
9,type_1_prey_28,0.0,10.0,False
9,type_1_prey_0,0.0,0.0,False
9,type_1_predator_19,0.0,0.0,False
9,type_1_predator_3,0.0,0.0,False
9,type_1_prey_37,0.0,0.0,False
9,type_1_predator_1,0.0,0.0,False
10,type_1_prey_6,0.0,10.0,False
10,type_1_predator_23,0.0,0.0,False
10,type_1_predator_26,0.0,0.0,False
10,type_1_prey_31,0.0,0.0,False
10,type_1_prey_32,0.0,0.0,False
10,type_1_prey_21,0.0,10.0,False
10,type_1_predator_4,0.0,0.0,False
10,type_1_prey_4,0.0,0.0,False
10,type_1_prey_29,0.0,0.0,False
10,type_1_predator_2,0.0,0.0,False
10,type_1_prey_18,,10.0,
10,type_1_prey_25,10.0,20.0,False
10,type_1_prey_26,0.0,0.0,False
10,type_1_prey_33,0.0,0.0,False
10,type_1_predator_0,0.0,0.0,False
10,type_1_prey_19,10.0,20.0,False
10,type_1_predator_11,0.0,0.0,False
10,type_1_predator_24,0.0,0.0,False
10,type_1_prey_11,0.0,0.0,False
10,type_1_prey_9,0.0,10.0,False
10,type_1_predator_25,0.0,0.0,False
10,type_1_predator_18,0.0,0.0,False
10,type_1_prey_34,0.0,0.0,False
10,type_1_prey_38,0.0,0.0,False
10,type_1_prey_20,,0.0,
10,type_1_predator_10,0.0,0.0,False
10,type_1_prey_35,0.0,0.0,False
10,type_1_predator_14,0.0,0.0,False
10,type_1_prey_17,0.0,10.0,False
10,type_1_predator_21,0.0,20.0,False
10,type_1_prey_30,0.0,0.0,False
10,type_1_prey_27,0.0,0.0,False
10,type_1_predator_17,0.0,0.0,False
10,type_1_predator_15,0.0,0.0,False
10,type_1_predator_20,0.0,0.0,False
10,type_1_prey_13,0.0,0.0,False
10,type_1_predator_12,0.0,0.0,False
10,type_1_prey_15,0.0,0.0,False
10,type_1_predator_8,0.0,0.0,False
10,type_1_predator_16,0.0,0.0,False
10,type_1_prey_24,0.0,0.0,False
10,type_1_prey_12,0.0,0.0,False
10,type_1_prey_22,0.0,0.0,False
10,type_1_prey_14,0.0,0.0,False
10,type_1_prey_7,0.0,0.0,False
10,type_1_predator_22,0.0,0.0,False
10,type_1_prey_23,0.0,0.0,False
10,type_1_predator_7,0.0,10.0,False
10,type_1_prey_3,10.0,20.0,False
10,type_1_predator_5,0.0,0.0,False
10,type_1_predator_13,0.0,0.0,False
10,type_1_predator_6,0.0,0.0,False
10,type_1_prey_39,0.0,0.0,False
10,type_1_prey_2,0.0,0.0,False
10,type_1_prey_10,0.0,0.0,True
10,type_1_predator_9,0.0,0.0,False
10,type_1_prey_8,0.0,0.0,False
10,type_1_prey_1,0.0,0.0,False
10,type_1_prey_16,0.0,10.0,False
10,type_1_prey_36,0.0,0.0,False
10,type_1_prey_5,0.0,0.0,False
10,type_1_prey_28,0.0,10.0,False
10,type_1_prey_0,0.0,0.0,True
10,type_1_predator_19,0.0,0.0,False
10,type_1_predator_3,0.0,0.0,False
10,type_1_prey_37,0.0,0.0,False
10,type_1_predator_1,0.0,0.0,False
11,type_1_prey_6,0.0,10.0,False
11,type_1_predator_23,0.0,0.0,False
11,type_1_predator_26,0.0,0.0,False
11,type_1_prey_31,0.0,0.0,False
11,type_1_prey_32,0.0,0.0,True
11,type_1_prey_21,0.0,10.0,False
11,type_1_predator_4,0.0,0.0,False
11,type_1_prey_4,0.0,0.0,False
11,type_1_prey_29,0.0,0.0,False
11,type_1_predator_2,0.0,0.0,False
11,type_1_prey_18,,10.0,
11,type_1_prey_25,0.0,20.0,False
11,type_1_prey_26,0.0,0.0,False
11,type_1_prey_33,0.0,0.0,False
11,type_1_predator_0,0.0,0.0,False
11,type_1_prey_19,0.0,20.0,False
11,type_1_predator_11,0.0,0.0,False
11,type_1_predator_24,0.0,0.0,False
11,type_1_prey_11,0.0,0.0,False
11,type_1_prey_9,0.0,10.0,False
11,type_1_predator_25,0.0,0.0,False
11,type_1_predator_18,0.0,0.0,False
11,type_1_prey_34,0.0,0.0,False
11,type_1_prey_38,0.0,0.0,False
11,type_1_prey_20,,0.0,
11,type_1_predator_10,0.0,0.0,False
11,type_1_prey_35,0.0,0.0,False
11,type_1_predator_14,0.0,0.0,False
11,type_1_prey_17,0.0,10.0,False
11,type_1_predator_21,0.0,20.0,False
11,type_1_prey_30,0.0,0.0,True
11,type_1_prey_27,0.0,0.0,False
11,type_1_predator_17,0.0,0.0,False
11,type_1_predator_15,10.0,10.0,False
11,type_1_predator_20,0.0,0.0,False
11,type_1_prey_13,0.0,0.0,False
11,type_1_predator_12,0.0,0.0,False
11,type_1_prey_15,0.0,0.0,False
11,type_1_predator_8,0.0,0.0,False
11,type_1_predator_27,0.0,0.0,False
